transcription,recording_id,audio,model_transcription
lufthansa four seven zero zero climb to flight level three four zero own navigation st prex ,092_0010,"{'array': array([-0.00964052, -0.01767302, -0.01149428, ..., -0.00043808,
       -0.00302395,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_119.wav', 'sampling_rate': 16000}",F TIMES OUR FOUR SEVEN ZEROS THAT ILL CLIMBE TO FLI LEVEL THREE FOUR SATOR ON NAVIGATION SUMPRE
air malta four five zero identified route ageri zurich east nelli maintain flight level three two zero ,092_0011,"{'array': array([-0.0097369 , -0.01004695, -0.01807924, ..., -0.00121054,
       -0.00365475, -0.01158161], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_120.wav', 'sampling_rate': 16000}",A ULTA FOUR FIVE SETO IDENTIFIED THROUOT AKAISO RIGISNELI MAINTAINED FLIGH LEVEL THREE TWO ZERO
yes fully correct ,092_0012,"{'array': array([-0.01827163, -0.00405922,  0.00098451, ..., -0.00053053,
       -0.00238533, -0.0221955 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_121.wav', 'sampling_rate': 16000}",YES FULLY CORRECT
emirates zero two four contact milan one three four decimal five two bye bye ,092_0013,"{'array': array([-1.3415177e-02, -5.3827553e-03, -1.3194896e-02, ...,
        9.2472910e-05,  2.8538166e-03, -1.6488561e-02], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_122.wav', 'sampling_rate': 16000}",AMRADS SHAT ARE TWO FOUR CONTACT MILAND ONE THREE FOUR DESIMAL FIVE TWO BYE BYE
portugalia five four three zurich radar good afternoo= sorry good morning climb to flight level three three zero ,092_0014,"{'array': array([-0.0001933 , -0.00541531, -0.01678618, ...,  0.00261581,
       -0.00561977, -0.00779284], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_123.wav', 'sampling_rate': 16000}",PUT TO GOLYA FIVE FOUR THREE OTA GRAD I'LL GOOD AFTERNOON SORY GOOD MORNING CLIMB TO FLI LEVEL THREE TREE ZERO
for confirmation portugalia five four three climb to flight level three three zero ,092_0015,"{'array': array([-0.0049435 , -0.01522035, -0.02173568, ..., -0.00019081,
       -0.01027893,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_124.wav', 'sampling_rate': 16000}",FOR CONFORMATION PORTUGAL YA FIVE FOUR THREE CLIMPED TO FLY LEVEL TREE THREES THAT ALL
tunair four eight zero two zurich radar good morning squawk two seven five one ,092_0016,"{'array': array([-0.00576113, -0.00870917, -0.00740969, ..., -0.00115979,
       -0.03594339,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_125.wav', 'sampling_rate': 16000}",TWO N FOUR EIGHT SAT AL TWO SOTIK BAIHT OK IN MORNING SCALK TWO SEVEN FIVE ONE
alitalia four one six zurich radar good morning squawk seven five three three ,092_0017,"{'array': array([-0.01561453, -0.00815979, -0.00647294, ..., -0.00286058,
       -0.00180907,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_126.wav', 'sampling_rate': 16000}",I DOU TELL YOUA FOUR ONE SIX O IC WAIT OU GOOD MORNING SQUAK SEVEN FIVE THREE THREE
alitalia one five zero contact rhein one two zero decimal nine two ciao ,092_0018,"{'array': array([-0.01944094, -0.02373628, -0.01332507, ..., -0.00956406,
        0.00076041,  0.00127241], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_127.wav', 'sampling_rate': 16000}",I E TELL YOUP ONE FIVE SERO CONTACTORINE ONE TWO ZERO THAT'S SIMIL NINE THO TWO CHANNEL
airfrans six seven zero zurich radar good morning descend to flight level three three zero ,092_0019,"{'array': array([-1.0318778e-02, -1.4809186e-02,  1.7878276e-03, ...,
        1.1161848e-03, -8.8360630e-06,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_128.wav', 'sampling_rate': 16000}",EFRAL SIX SEVEN ZEROS OIKWAOG GOOD MORNING DESENT TO FLY LEVEL THREE TREESEO
six seven zero fly heading ah one ah seven fi= ,092_0020,"{'array': array([-0.00122895, -0.00178019, -0.00330491, ..., -0.00847815,
        0.1221082 ,  0.10265549], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_129.wav', 'sampling_rate': 16000}",SIX SEVEN  DA ILL FLY HITTING UH ON TES SEVEN FI
[FRAGMENT] ,092_0021,"{'array': array([-0.03613104,  0.02424954,  0.3262401 , ...,  0.00092655,
        0.00205948,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_130.wav', 'sampling_rate': 16000}",
[EMPTY] ,092_0022,"{'array': array([ 0.01003665, -0.01026893, -0.00875543, ..., -0.00028917,
       -0.00754878,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_131.wav', 'sampling_rate': 16000}",
air malta four five zero what is your heading ,092_0023,"{'array': array([-0.01358908, -0.01588023, -0.00284995, ..., -0.00664519,
       -0.00449133,  0.00022591], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_132.wav', 'sampling_rate': 16000}",AIM OLD A FUL FIVE SETO WHAT IS YOUR HEADING
air malta four five zero roger fly heading ah three four five until advised ,092_0024,"{'array': array([ 0.00107651,  0.00152252,  0.00139989, ..., -0.00133929,
       -0.01002806,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_133.wav', 'sampling_rate': 16000}",MON O FIVE O T OGER FLY HEADING UH THREE FOUR FIVE ON TO T ADVIE
lufthansa three six zero four contact now milan one three four decimal five two bye bye ,092_0025,"{'array': array([-0.00296601, -0.01105264, -0.00010203, ..., -0.00881012,
        0.00208506,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_134.wav', 'sampling_rate': 16000}",OFTINS A THREE SIX OUT OF FOUR CONTACT NOW MILAN ONE THREE FOUR DISIMA FIVE TWO BYE BYE
airfrans six seven zero continue descent to flight level two five zero ,092_0026,"{'array': array([-0.00677328, -0.01915701, -0.00443578, ..., -0.01605144,
        0.00288853,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_135.wav', 'sampling_rate': 16000}",TA RAL SIX SEVENS THAT 'LL CONTINUE T E SENT TO FLY LEVELE TWO FIVE SETO
lufthansa four seven zero zero contact geneva one three three decimal one five bye bye ,092_0027,"{'array': array([-0.00920417, -0.00993185, -0.00551191, ..., -0.0157965 ,
       -0.01165644, -0.01468055], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_136.wav', 'sampling_rate': 16000}",THOSE TIMS OU FOUR SEVEN ZERO ZERO CONTACT GENIVA VON THREE THREE DASIMOB ON FIVE BYE BYE
portugalia five four three your rate of climb ,092_0028,"{'array': array([-0.00439176, -0.00675903, -0.01899347, ..., -0.00977318,
        0.00613153,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_137.wav', 'sampling_rate': 16000}",PUT TO GALIA FIVE FO THREE YOUR RIGHT OF CLIME
okay keep at least thirteen hundred feet until reaching three three zero due to opposite traffic ,092_0029,"{'array': array([-0.00573374, -0.01352475, -0.00819097, ..., -0.04100716,
       -0.01272554,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_138.wav', 'sampling_rate': 16000}",OKAY KEEPAT LEAST FOURTEEN HUNDRED FEET UNTI REACHING THREE THREES THAT OLT DU TO OPPOSITE TRAFFIC
french air force four four one zero descend now to flight level two nine zero ,092_0030,"{'array': array([-0.00401719, -0.00208211, -0.00955488, ..., -0.01253405,
       -0.00152335,  0.00892231], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_139.wav', 'sampling_rate': 16000}",FRENCH AIR FORCE FU FOUR ONE AT ALL DO YOU SAID NOW TO FLY LEVEL TWO NINE ATA
alitalia four zero four zurich radar good morning squawk seven five three two ,092_0031,"{'array': array([-0.00558363, -0.00592515, -0.00834011, ..., -0.01723924,
        0.00187437,  0.00175974], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_140.wav', 'sampling_rate': 16000}",I DIU TELL YOU O FOUR AS HAT ALL FOUR AS AT I WAT I GOOD MORNINGS CUALLK SEVEN FIVE THREE TWO
tunair four eight zero two you're identified route trasadingen karlsruhe maintain flight level three one zero ,092_0032,"{'array': array([-0.00502231, -0.00761957, -0.00785689, ..., -0.00719324,
        0.00180824, -0.00091535], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_141.wav', 'sampling_rate': 16000}",DO YOU KNOWHVE FOUR AIHDS THAT ARL TOO YOU OUGHT TO IDENTIFY THROUGH TINS OF THING IN CALLS SOR TO WAY MAINTAIN FLIGHT LEVEL THREE BONZERO
alitalia four one six you're identified route ageri zurich east nelli and ah maintain flight level two eight zero initially i'll call you back for further climb ,092_0033,"{'array': array([-7.5025526e-03, -1.0332326e-02, -5.4923836e-03, ...,
        2.5117174e-03,  4.1721864e-03,  7.1470051e-05], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_142.wav', 'sampling_rate': 16000}",I ITAA FOUR ONE SIX YD IDENTIFIT ROOT AGAIZOIGIST NELI AND UH MAINTAINED FLIGHT LEVEL TWO AID AO INITIALLY I CALL YOU BACK FOR FOODERCLIM
cross air five one eight zurich radar good morning identified routing trasadingen tango two eight zero is final level for you ,092_0034,"{'array': array([-0.00996376, -0.00720251, -0.00284226, ...,  0.00961733,
       -0.00758134,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_143.wav', 'sampling_rate': 16000}",CROSS OR FIVE ONE EIGT OTIK WAIT OU GOOD MORNING IDENTIFIT ROOTING TROSITING INTANGLE TWO EIGHTS TA ALWAYS FIND A LEVEL FOR YOU
alitalia three two four zurich radar good morning squawk five seven four seven ,092_0035,"{'array': array([-0.00669464, -0.00032021,  0.00047403, ..., -0.00611357,
       -0.01254112,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_144.wav', 'sampling_rate': 16000}",I TO YEA THREE TWO FOURS O IK AIT OU GOOD MORNING QUEK FIVE SEVEN FOUR SEVEN
alitalia four one six climb to flight level three one zero ,092_0036,"{'array': array([-0.01274396, -0.00751666, -0.00992589, ..., -0.00210746,
       -0.00060913, -0.0009219 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_145.wav', 'sampling_rate': 16000}",I LEAV TI YO FOUR ONE SIX CLIMBED TO FLIGHT LEVEL THREE ON ZERO
lufthansa three five five zero zurich radar good morning identified set course direct to ah sorry trasadingen cann= saronno maintain flight level three zero zero ,092_0037,"{'array': array([-0.01150506, -0.00236856, -0.00213115, ..., -0.0010003 ,
       -0.00011877, -0.00268766], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_146.wav', 'sampling_rate': 16000}",OF TIMES A THREE FIVE FIVE SETOS ODICK WAIT OUR GOOD MORNING IDENTI FIGHT SET COURSE DIRECT TO UH SORY TRASETING AND GUN SADONO MAINTAIN FLIGHT LEVEL THREE ZERO ZERO
alitalia four zero four you're identified route ageri zurich east nelli maintain flight level three two zero ,092_0038,"{'array': array([-0.00506884, -0.00803046, -0.0068302 , ...,  0.00049747,
        0.00432573, -0.00072165], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_147.wav', 'sampling_rate': 16000}",I I TALO FOURS OUT O FOUR YET IDENTIFIN THROUGH DACCAISORIGIS NELI MAINTAIN FLIGHT LEVEL THREE TWOS OT L
alitalia three two four identified maintain flight level three two zero route albix hochwald morok ,092_0039,"{'array': array([-0.00499608, -0.00984634, -0.00422171, ...,  0.00216703,
       -0.00357758, -0.02035308], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_148.wav', 'sampling_rate': 16000}",ALITAA THREE TWO FOUR IDENTTIFIGHT MAINTAINE FLIGHT LEVEL THREE TWO ZAOOT ALBIK HOHWALD MOROCK
airfrans six seven zero own navigation saronno ,092_0040,"{'array': array([-0.00488182, -0.00544458, -0.01402334, ..., -0.00047302,
        0.00091032, -0.00138129], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_149.wav', 'sampling_rate': 16000}",F ON SIX SEVEN ZERO AND THO VACATION'S OUT ON'T KNO
air malta four five zero own navigation to ageri ,092_0041,"{'array': array([-0.01829731, -0.004517  , -0.00306739, ..., -0.00496607,
       -0.00146212,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_150.wav', 'sampling_rate': 16000}",AND MULTA FOUR FIVE SETTO NAVIGATION TO AGADI
french air force four four one zero milan one three four decimal five two bye bye ,092_0042,"{'array': array([-0.01012536, -0.01427521, -0.00322522, ..., -0.0106406 ,
       -0.00056385, -0.0097983 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_151.wav', 'sampling_rate': 16000}",FRENCH A FORSE FOUR FOUR MONS OT O MILAN ONE THREE FOUR DESIMEL FIVE TWO BYE BYE
lufthansa five nine three one zurich radar gruss gott identified trasadingen tango maintain flight level three one zero ,092_0043,"{'array': array([-0.0133568 , -0.01285489, -0.01476271, ..., -0.0017817 ,
        0.00211959,  0.00464193], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_152.wav', 'sampling_rate': 16000}",OFTIMES A FIVE NINE THREE BONS OA GRA AKE'S GOT THAT ENTY FI TROSITING AND TANGLE MAINTAIN FLIGHT LEVEL THREE BON ZERO
portugalia five four three contact geneva one three three one five bye bye ,092_0044,"{'array': array([-0.00197601, -0.00131101, -0.00189188, ...,  0.00100847,
       -0.00197883, -0.00403217], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_153.wav', 'sampling_rate': 16000}",BUT TO GAA FIVE FOR THREE CALL NOT GENIVA VON THREE THREE ON FIVE BYE BYE
golf bravo victor juliett india zurich radar good morning roger i'll call you back for lower ,092_0045,"{'array': array([ 5.5857457e-05, -3.9074325e-06,  5.2060124e-05, ...,
        5.4841257e-05,  1.5568299e-03,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_154.wav', 'sampling_rate': 16000}",GOLF BRAVO VICTOR JULIOT INDIA SURIC BAIDO GOOD MORNING ROGEAR I CAL YOU BACK FOLLOE
lufthansa five five zero four zurich radar good morning identified trasadingen to s= fribourg maintain flight level three three zero ,092_0046,"{'array': array([-7.5715012e-03, -1.7901076e-02, -2.3940913e-03, ...,
        2.6917940e-02,  1.3222462e-02, -4.5452322e-05], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_155.wav', 'sampling_rate': 16000}",OFTONS A FIVE FIVE SE O FOUR SOTIC WAIT OU GOOD MORNING IDENTY FY TROZETING UNTO FREEBO MAINTAIN FLIT LEVEL THREE TREES A
golf juliett india descend to flight level three four zero ,092_0047,"{'array': array([-0.00297018, -0.0152329 , -0.00721208, ..., -0.00177178,
       -0.00515437,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_156.wav', 'sampling_rate': 16000}",GULF CULIDINDIA DHE SENTO FLY LEVEL THREE FOS AT OLL
delta fox sierra climb to flight level three hundred ,092_0048,"{'array': array([-0.00609016, -0.00776268,  0.00202281, ...,  0.00197739,
       -0.00689036, -0.0124975 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_157.wav', 'sampling_rate': 16000}",THELT THE FOLK SIETTA CLIMPE TO FLI LEVEL THREE HUNDRED
airlink one three call milan one three four five two bye bye ,092_0049,"{'array': array([-0.00359435, -0.01644403, -0.01507892, ..., -0.00617039,
       -0.00695264, -0.00494506], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_158.wav', 'sampling_rate': 16000}",LINK ONE THREE CALL ME LAND ONE THREE FOUR FIVE TWO BYE BYE
golf juliett india descend to flight level three three zero ,092_0050,"{'array': array([-0.00679727, -0.01729834, -0.00728173, ..., -0.00904764,
        0.00392588,  0.0005575 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_159.wav', 'sampling_rate': 16000}",GULF CHULIDINDIA D Y SENT TO FLY LEVEL PRE TREZARO
air berlin five two six one contact geneva one three three decimal one five bye bye ,092_0051,"{'array': array([-0.01263314, -0.0042558 , -0.00867824, ..., -0.00936874,
        0.00860296,  0.00661076], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_160.wav', 'sampling_rate': 16000}",ABILLION FIVE TWO SIX ONE CONTUCT JANIVABON THREE THREE DASIMAL BON FIVE BYE BYE
merair six nine five two zurich radar good morning identified route trasadingen saronno maintain flight level three hundred ,092_0052,"{'array': array([-0.0026014 , -0.0102419 , -0.00144555, ...,  0.00090968,
        0.00211285, -0.00525305], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_161.wav', 'sampling_rate': 16000}",MEDE SIX NINE FIVE TWO S O TO GREADT O GOOD MORNING IDENTY FI TH ROUTH TRASEDANGAS OUT ON O MAINTAIN FLID LEVEL THREE HUNDRED
delta india mike mike echo zurich radar good morning identified route trasadingen canne maintain flight level two nine zero call you back for further climb ,092_0053,"{'array': array([-0.00443483, -0.00622154, -0.01541667, ...,  0.00168667,
       -0.00015856,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_162.wav', 'sampling_rate': 16000}",DELLDAN NO MIK MGETGOES OT TO GWAIT OUR GOOD MORNING IUT ENTIFI THROUG TRANSEDINAN GONTHER MAINTAIN FLIGHT LEVEL TWO NINES THAT 'LL CALL YOU BACK FOR FOOTO CLIMB
delta fox sierra geneva one three three decimal one five bye bye ,092_0054,"{'array': array([-0.00486468, -0.00756416, -0.00401446, ...,  0.00046538,
       -0.00010778,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_163.wav', 'sampling_rate': 16000}",DHA THE FOLK SADA GENIVA OV ON THREE THREE DASIMO BON FIVE BYE BYE
india oscar kilo milan one three four five two ciao ,092_0055,"{'array': array([-0.0149772 , -0.01588706,  0.00235483, ...,  0.00098749,
        0.00030099,  0.00230437], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_164.wav', 'sampling_rate': 16000}",INJELSCAKILO MILAND ONE THREE FOUR FIVE TWO CHILD
delta mike echo fly heading ah one six five until advised ,092_0056,"{'array': array([-0.00296433, -0.00729727, -0.00547102, ...,  0.00232921,
       -0.00327228,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_165.wav', 'sampling_rate': 16000}",DELTA MICECO FLY HEADING UH ONE SIX FIVE UM TIL ADVISED
[EMPTY] ,092_0057,"{'array': array([-0.00188786, -0.00432577, -0.01046651, ...,  0.00012976,
        0.00030242, -0.00087019], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_166.wav', 'sampling_rate': 16000}",
@aerovic one zero six one zurich radar good morning identified maintain flight level three four zero and continue present heading until advised ,092_0058,"{'array': array([-0.00578225, -0.01778007, -0.00996192, ...,  0.00060706,
       -0.0006523 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_167.wav', 'sampling_rate': 16000}",AN RIKE ONES ITAL SIX ONES O O WAIT OUR GOOD MORNING IDENTIFIE TO MAINTAIN FLIGHT LEVEL THREE FOUR ZERO AND CONTINUE PRESENT HEADING ON UNTIL ADVISED
delta mike echo climb to flight level three two zero ,092_0059,"{'array': array([-0.00675869, -0.00842571, -0.00141367, ...,  0.00014573,
       -0.00043276,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_168.wav', 'sampling_rate': 16000}",DELTA MIGECO CLIMB TO FLI LEVEL THREE TWOS AUT AL
ah station calling say again ,092_0060,"{'array': array([-0.00791157, -0.01276295, -0.00712467, ..., -0.00254908,
       -0.00215656,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_169.wav', 'sampling_rate': 16000}",A STATION CAULLING SAGUN
israeli air force [HNOISE] four four two zurich radar good morning identified route hochwald albix canne maintain flight level three four zero ,092_0061,"{'array': array([-0.01500735, -0.0141733 ,  0.00416508, ...,  0.00155265,
       -0.00123708, -0.00526663], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_170.wav', 'sampling_rate': 16000}",ISRALIA FOUR FOUR FOUR TWOS WHAT A GRAT OR GOOD MORNING OT ANTI FIGHT WE'L TALK AWHILED I'LL BESKUN AN MAINTAIN FLIGHT LEVEL THREE FOUR LITTLE
golf juliett india descend to flight level two nine zero ,092_0062,"{'array': array([-0.00174796, -0.00787995, -0.0051745 , ...,  0.00571086,
        0.0087191 ,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_171.wav', 'sampling_rate': 16000}",GULF JULIA DINGIAND HE SENT TO FLY LEVEL TWO NINES AT THEM
juliett india milan one three four five two bye bye ,092_0063,"{'array': array([-0.01244872, -0.0106372 , -0.00441417, ..., -0.01654026,
       -0.00017436,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_172.wav', 'sampling_rate': 16000}",JULIA DIDNI MELANDON THREE FOUR FIVE TWOBY BYE
alitalia two nine one zurich radar good morning identified continue present heading until advised due to traffic ,092_0064,"{'array': array([-0.00955857, -0.0070321 , -0.00656955, ..., -0.0006115 ,
       -0.01183469,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_173.wav', 'sampling_rate': 16000}",I  TELL YOU TWO NINE ONES OIK WAIT OU GOOD MORNING IDENTIFIED CONTINUE PRESENT HEADING ONMTILL ADVISED YU TO TRAFFICC
delta mike echo right heading [HNOISE] one seven five climb to flight level three four zero ,092_0065,"{'array': array([-0.01619204, -0.01446204, -0.00355979, ...,  0.00036389,
       -0.00289177,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_174.wav', 'sampling_rate': 16000}",BELDAMIGECO RIGHT I DING N ONE SEVEN FIVE WLL IM TO FLY LEVEL THREE FOUR ZERO
air malta four five zero contact rhein one three two decimal four bye bye ,092_0066,"{'array': array([-0.00742291,  0.00233587, -0.00366737, ...,  0.00065036,
        0.00024256,  0.00121588], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_175.wav', 'sampling_rate': 16000}",AM OL T OUT FOUR FIVE SETTLE CONTACT RIN ONE THREE TWO THAT'S YHE MOST FO BYE BYE
delta mike echo continue climb to flight level three seven zero ,092_0067,"{'array': array([-0.00662522, -0.00723378, -0.00461223, ...,  0.00027376,
        0.00122569, -0.00096583], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_176.wav', 'sampling_rate': 16000}",THEL TA MIK ECOL CONTINUE CLIMB TO FLY LEVEL THREE SEVEN ZERO
lufthansa three five five zero descend to flight level two five zero ,092_0068,"{'array': array([ 0.00431302, -0.00536373, -0.02852798, ...,  0.00483263,
        0.00155072,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_177.wav', 'sampling_rate': 16000}",LOOFTONS OR THREE FIVE FIVE SETTO THESE HAVE TO FLY LEVEL TWO FIVE CETO
alitalia four one six descend to flight level two nine zero due to traffic ,092_0069,"{'array': array([-0.00971437, -0.01716456,  0.00019008, ...,  0.00051795,
       -0.00121112,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_178.wav', 'sampling_rate': 16000}",A  TELL YOU FOUR ONE SIXTY SENT TO FLY LEVEL TWO NINES THAT ALL DOUE TO TRAFFIC
tunair four eight zero two contact rhein one two zero decimal nine two bye bye ,092_0070,"{'array': array([-0.01117809, -0.0126664 ,  0.00170026, ...,  0.00011718,
        0.00134107,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_179.wav', 'sampling_rate': 16000}",TWON TAA FOUR EIGHT SETAL TWO CONTACTRINE ON TWO ZARO THA SEMO NINE THE TWO BYE BYE
airfrans six eight zero zurich radar good morning i'll call you back for descent ,092_0071,"{'array': array([-0.00793739, -0.01742057, -0.00617569, ...,  0.00094259,
        0.00118853,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_180.wav', 'sampling_rate': 16000}",EFANC SIX EIGHT SET ALSOTI GREAT I'LL GOOD MORNING I CALL YOU BOCK FORTY CENT
delta mike echo further right heading ah two zero zero ,092_0072,"{'array': array([-0.00640898, -0.01790024, -0.00645977, ...,  0.00279729,
        0.0054624 , -0.00391689], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_181.wav', 'sampling_rate': 16000}",THOT TA MIKECO FOR THE RITETING UH GOSAT OZETO
station calling say again the callsign please ,092_0073,"{'array': array([-0.00471611, -0.00826725, -0.01676844, ..., -0.00057959,
        0.00168227,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_182.wav', 'sampling_rate': 16000}",STATION CALLING SECOND TO CALL SINE PLEASE
sabena eight zero six zurich radar good morning squawk two seven four one ,092_0074,"{'array': array([-0.0114301 , -0.01505769,  0.00217063, ..., -0.00310868,
        0.00036349, -0.00284577], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_183.wav', 'sampling_rate': 16000}",BEEN IHAD SAIT ALL SIX SO TI C WAT OUL GOOD MORNING SQALK TWO SEVEN FULLOM
delta mike echo stop climb flight level three five zero initially ,092_0075,"{'array': array([-0.01565466, -0.01067559, -0.01311351, ..., -0.0020955 ,
       -0.00625117,  0.0006362 ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_184.wav', 'sampling_rate': 16000}",DELTAMIIC ECO STOP CLIME FLIGHT LEVEL THREE FIVE SUR INITIALLY
station calling ,092_0076,"{'array': array([-0.00834659, -0.00952739, -0.02136446, ..., -0.01187731,
       -0.0049736 , -0.00353986], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_185.wav', 'sampling_rate': 16000}",STATION CALLING
merair six nine four four good morning identified route trasadingen saronno maintain flight level three hundred ,092_0077,"{'array': array([-9.1650989e-03, -4.2029051e-03, -6.8302811e-03, ...,
       -2.8674260e-05, -1.0103779e-02,  0.0000000e+00], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_186.wav', 'sampling_rate': 16000}",MED SIX NINE FOUR FOUR GOOD MORNING AT NTY FIVE THROU TROSITINGS OUT ON NO MAINTAIN FLIGHT LEVEL THREE HUNDRED
delta mike echo fly now heading one eight zero ,092_0078,"{'array': array([-0.00526097, -0.01104343, -0.01538186, ...,  0.00064069,
       -0.0020667 , -0.00436152], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_187.wav', 'sampling_rate': 16000}",DELTA MIKECO FLY NOW HEADDING BONAD SETTLE
mike echo and call now zurich sector one three three decimal four bye bye ,092_0079,"{'array': array([-0.00333922, -0.00844923, -0.01532393, ..., -0.00144094,
        0.00177055,  0.        ], dtype=float32), 'path': 'atcosim/WAVdata/zf3/zf3_01/zf3_01_188.wav', 'sampling_rate': 16000}",MICECO AND COLNOWSOD EXECUTIVE ONE THREE THREE DESIMO FOUR BYE BYE
