transcription,recording_id,labels,model_transcription
swissair eight zero six contact rhein one two seven three seven tschuss ,061_0370,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",SPIZER EIGHT ZERO SIX CONDACT LINE ONE TO SEVEN THRE SEVENCHES
turkair five one five guten tag identified ,061_0587,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3
 3 3 3 3 3 4]",IGO FIVE ON FIVE QUINTARKET ENTIFIED
britannia two three six alfa radar contact ,041_0516,"[3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 3 3 4]",BRITANNIA TWO THREE SIX ALPA RIDA CONTEC
scandinavian six one seven descend to flight level two nine zero descend at one thousand five hundred feet per minute or more ,011_0285,"[3 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4
 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4]",SCINNING AAN SIX ONE SEVEN DESCENT TO FLIGHT LEVEL TWO NIN ZERO DESCENDED ONE THOUSAND FIVE HUNDRED FEET PER MINUTE OR MORE
lufthansa eight two six eight direct trasadingen ,051_0008,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4
 3 3 3 3 3 3 3 3 3 3 3 4]",LOFTANSA TWO SIX EIHT ERECPRAS ATTIGAN
good morning german air force four nine zero one radar contact maintain flight level three three zero trasadingen st prex ,091_0335,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 4]",GOOD MORNING GERMANA FOURCE FOUR NINE ZERO ONE RADAR CANSAC MAINTAIN FLIGHT OVER TREE TREE ZERO TRASETTING SAMPRE
condor six zero seven contact rhein control one three two decimal four bye bye ,101_0346,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3
 4 3 3 3 4]",CONDO SIX O SEVEN CUNDER RANK CONTROL ONE THREE TWO DESIMO FOBVI
three one zero ,111_0583,[3 3 3 3 3 4 3 3 3 4 3 3 3 3 4],TREE ON ZIBIL
alitalia two nine two rhein one two zero nine two ciao ,081_0364,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3
 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",A ITALIA TWO NINEY TWO RHINE ONE TWO ZERO NINE ATUCHA
alitalia three zero one contact milano one two five decimal eight five au revoir ,072_0050,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4]",A LITA LETRISAROBAN CONTAC MILANO ONE TWO FIVE ASSIMILATE FIVE ROWA
swissair eight zero six maintain rate of climb one thousand four hundred feet per minute or more continue with rhein one twenty seven thirty seven ,011_0226,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3
 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3
 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4]",SPICER EIHT ZERO SIX MAINTAIN RATE OF CLIMB ONE THOUSAND FOUR HUNDRED FEET PER MINNUTE OR MORE CONTINUE VIS RHINE ONE TWENTY SEVEN THIRTY SEVEN
sabena eight two six alfa turn right heading of three six zero ,081_0656,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",SEBENA E TWO SIX ALVATRA RIGHT HEADING OFF THREE SIX ERO
alitalia three zero zero bonjour i'll call you back ,071_0349,"[ 3  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  4  3  3  3  3
  4  3  3  3  3  3  3  3  4  3 27  3  3  4  3  3  3  3  4  3  3  3  4  3
  3  3  3  4]",ANITANATREZE ROSERO MONJIOAUX I CALL YOU BAC
turn left one five degrees ,021_0425,[3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4],TURN LEFT ONE FIVE DEGREES
lufthansa four four zero eight zurich radar good morning identified fly heading two one zero for a shortcut maintain flight level two nine zero initially ,111_0203,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 4 3 3 3 3 3 3 3 3 4 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 3 3 4]",OFTANS A FOUR FOUR ZAROEIT OREQUADE OUR GOOD MORNING ADENTY FIHD FLY HEADING TWO ONES AT OFF FOR A SHORT CUT MAINTAINED FLIGHT LEVEL TWO NINES ARO INITIALLY
[HNOISE] swissair nine three six zero contact rhein radar one two seven decimal three seven ,051_0670,"[ 3 11  9  8 10 12  5  3  4  3  3  3  3  3  3  3  3  4  3  3  3  3  4  3
  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  3  3  3  4  3  3
  3  3  3  4  3  3  3  3  3  4  3  3  3  4  3  3  3  4  3  3  3  3  3  4
  3  3  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3  4]",SWISER NINE THR SIX ZERO CONTACT LINE RADAR ONE TWO SEVEN DISIMAL THRTY SEVEN
~k ~l ~m two six four rhein radar identified ,021_0037,"[3 3 4 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",CALEM TWO SIX FOUR RHINE RADAR IDENTIFIED
that's fine ,061_0349,[ 3  3  3  3 27  3  4  3  3  3  3  4],AT TIE
gulf air zero zero five contact rhein radar one two seven decimal three seven ,012_0306,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3
 3 3 3 4]",GALFER ZIRO ZIRO FIVE CONTACTR INREDA ONE TWO SEVEN DESMO THREE SEVEN
~k ~l ~m three hundred kilo good morning radar contact ,021_0382,"[3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",KILL EM THREE HUNDRED KILLO GOOD MORNING WE THE COUNT ELL MAN
lufthansa four six five two climb to flight level three one zero ,041_0466,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",LOFTANZER FOUR SIX FIVE TWO CLIMB TO FLIGHT LEVEL TREE ONE SO ON
airfrans six eight nine good afternoon squawk five seven two one ,101_0666,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4]",A FRANC SIX EIGHT NINE TER GOOD AFTERNOONS COK FIVE SEVEN TWO ONE
condor triple six stand by for identification ,111_0673,"[3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 3 3 3 3 3 3 3 4]",CONNA TRIPLE SIX STAND BY FOR IDENTIFICATION
jet set eight one seven rhein radar identified ,071_0217,"[3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 3 3 3 3 4]",CHET AD EIGHT ONE SEVEN RIN REDA IDENTIFIED
leisure six zero two four rhein radar identified ,031_0399,"[3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 4 3 3 3 3 3 3 3 3 3 3 4]",LESSER SIX ZERO TWO FOUR RHINE RATE ARE IDENTIFIED
lufthansa disregard ,011_0282,[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4],LEFTONZAT DISREGARD
swissair six five five two i'm sorry climb level two nine zero instead ,081_0542,"[ 3  3  3  3  3  3  3  3  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3
  3  3  4  3 27  3  4  3  3  3  3  3  4  3  3  3  3  3  4  3  3  3  3  3
  4  3  3  3  4  3  3  3  3  4  3  3  3  3  4  3  3  3  3  3  3  3  4]",SWISS A SIX FIVE FIVE TWO I'M SORRY CLIMBD LAVOTU NINE AT ZERO INSTEAD
tag lufthansa four seven zero zero identified ,021_0194,"[3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",TARLOFT ON THE FOUR SEVENT DONDEWRE IDENTIFIED
lufthansa four three nine zero milan one three four decimal five two ,101_0863,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",LOFTANZA FOUR THREE NINE ZARRO MILAN ONE THREE FOUR DESSIMAL FIVE TWO
lufthansa four seven zero three descend to flight level two nine zero ,101_0684,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3
 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",LUFTANZA FOUR SEVEN ZERO THREE DECENT FLIGHT LEVEL TWO NINE ZERO
jetaviation seven zero one just to confirm clear level three one zero ,081_0903,"[3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4]",GE DIVISION SEVEN ZERO ANTES TO CONFIRM CLEAR LEVEL THREE ONE ZERO
~u ~s air one four own navigation fusse milan one three four five two bye ,091_0887,"[3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4]",U S A ONE FOR ON NAVIGATION FUS SERMILAN ONE THREE FOUR FIVE TWO BY
oh ~k ~l ~m three four six contact rhein one two zero decimal nine two ,111_0686,"[3 3 4 3 3 4 3 3 4 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3
 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",KELEMP THREE FOUR SIX CONTACT RHINE ONE TWO ZERO DISSIMIL NINEO TWO
gulf air zero zero seven rhein radar identified ,031_0457,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4
 3 3 3 3 3 3 3 3 3 3 4]",GUY FARCI RASI WAS SEVEN RINE RED IDENDIFIED
adria one six four two is identified set course direct to morok ,092_0308,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",ADRIA ONE SIX FOOT TWO IS IDENTIFIED SAID CORSTARIC TO MOROQ
onur air three eight eight rhein radar identified ,061_0532,"[3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 3 3 3 3 3 3 4]",ORNAMENTALLY ADETES RHINE RAD IDENTIFIED
turkish five one five rhein identified ,011_0108,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3
 3 4]",TOOK HIS FIVE ONE FIVE FORIAN IDENTIFIED
lufthansa three six zero four climb flight level three three zero rate at least two thousand until three one zero climbing ,101_0069,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3
 3 3 4 3 3 3 3 3 3 3 3 4]",LOFTANS A THREE SIX ZERO FOUR CLIMBE FLIGHT LEVEL TREE REE ZERO RATE THAT IS TWO THOUSAND ON TO THREE ONE ZERO CLIMBING
sabena eight two six alfa turn left one five degrees ,051_0593,"[3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4]",THEBINA EIGHT TO SIX ARPIT TURN LEFT ONE FIVE DEGREES
roger identified ,011_0068,[3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4],ROCHA IDENTIFIED I
alitalia two nine two contact rhein one two seven decimal three seven ,011_0153,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4]",ALITALIA TWO NINE O TWO QUINTECTRINE ONE TWO SEVEN DESIMAL THREE SEVEN
alitalia four zero one zurich one three four decimal six ,061_0577,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3
 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4]",ALITALIA FOSU RO VONSE RICUAN TRI FOUR DESSIMO SIX
lufthansa four three nine zero is identified ,111_0608,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3
 3 3 3 3 3 3 3 4]",LIFTANZA FOTRI NINER ZERO IS IDENTIFIED
swissair nine three five nine is identified ,011_0304,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 3 3 3 3 4]",SWISSER NINER THREE FIVE NINER IS IDENTIFIED
tag lufthansa three five five zero identified ,021_0223,"[3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3
 3 3 3 3 3 3 3 3 4]",TARK LEFET ON A TREE FIVE FIVE ZERO IDENTIFIED
alitalia six four seven four descend now to flight level two eight zero ,051_0722,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 4 3 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ALITALIA SIX FOUR SEVEN FORDY CENT NOW TO FLIGHT LEVEL TWO EIGHT ZERO
nato one zero is identified ,051_0301,[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3 4],LATER ONE ZE LESS IDENTIFIED
luxair five five one too short on your way fly heading one eight zero ,071_0346,"[3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",ESAFA FI RAN TO SHOT ON YOUR WAY FLOU HEADING ONE EATS IT ALL
swissair nine three six zero proceed direct to gotil ,051_0644,"[3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4
 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",SWIZER NINE THR SIXERA BROSIDIC TO GOTIL
air malta four five zero contact rhein one three two decimal four ,101_0992,"[3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",A MULTA FOR FIVE CERO CONTACT RIND ONE THERTY TWO DA SIMAL FOUR
adria one six two seven is identified ,031_0629,"[3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 3 3
 4]",ATE ONE SIX TO SEVEN IS IDENTIFIED
station calling ,111_0268,[3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4],STATION CALLING
tarom three seven two continue with rhein one three two decimal four ,011_0217,"[3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3
 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",TANTRE SEVENTU CONTINUED HIS RINE MONTHRYTWO DE SIMELFOR
<FL> </FL> ,071_0413,[ 3 20 15  3  4  3  3 20 15  3  4],COTA MOSQUA HONTINA CONTINU CA PACTUAL CONTACTE ZURIQ SO TRANCA DE SIMALLER SI SOVA
airfrans six seven zero right heading one seven five ,111_0306,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4]",EFRON SIX SEVEN ZERRALL RIGHTEDING ONE SEVEN FIVE
roger continue heading one four zero radar vectors trasadingen ,051_0603,"[3 3 3 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4
 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 3 4]",ODRA CONTINUED HADING ONE FOUR ZERO RATE O VECTO STRAZENING
jet set four four two descend to flight level two nine zero ,111_0096,"[3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 3
 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",CHET SET FOUR FOUR TWO DESCENT FLIGHT LEVEL TWO NINE ZERO
tag berlin five two five five identified direct fox fox mike ,041_0197,"[3 3 3 4 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4]",TAGBELIN FIVE TWO FIVE FIVE IDENTIFIED DHIRECT FOX FOX MIKE
alitalia two three four identified cleared aosta st prex rolampont climb to flight level three zero zero ,071_0385,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 3 4 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3
 3 4 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4]",ITALIA TU TRIFOU IDENTIFINT KID ASTA SANT PRE RO NONPON CLAMP TO FLENCE LEVEL TRI ZIROSERO
golf juliett india direct to trasadingen now ,021_0229,"[3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3
 3 3 3 4 3 3 3 4]",F JULIAND INDIA DIRECT TO TRAZELINGEN NOW
roger any chance to increase till ah fifteen hundred feet ,091_0325,"[3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3 4 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 4
 3 3 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4]",ROGER ANY CHANCE TO INCREASE TI A FIFTEEN HUNDRED FEET
airfrans three five six set course direct to morok ,081_0819,"[3 3 3 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 4 3 3
 3 3 3 3 4 3 3 4 3 3 3 3 3 4]",A FRONC THREE FIVE SIX AT COSTIRICT MOROQ
nato one zero turn right heading three four zero ,012_0291,"[3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4]",LATO ONE ZILOTON ROTING THREE FOUR ZERO
lufthansa four two zero seven contact now rhein radar one three two decimal four good bye ,051_0704,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4]",LOFTON ZA FOUR TWO ZRO SEVEN CONTEC NOVIN RADA ONE TRETWO DE SIMMIL FORCOPY
lufthansa four five seven five contact rhein control one three two decimal four bye ,111_0585,"[3 3 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 4 3 3 3 4]",LOFTANSA FU FIVE SEVEN FIVE CONTACT RAN CONTROL ONE THREE TWO DHE SUMMO FOU BY
georgia zero three seven contact rhein one two seven three seven tschuss ,051_0464,"[3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3
 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4]",GORGIA ZIROTR SEVEN CONDECK LINE ONE TWO SEVEN THREE SEVENCHES
@aerovic one zero six one turn immediately right heading ah two one five ,092_0092,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3
 3 3 3 3 3 4 3 3 3 3 3 4 3 3 3 3 3 3 3 4 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4]",ALAWACK ONS AT O SIX ONE TURN IMMEDIATELY RIGHT EDDING A TWO ONE FIFE
sobelair two five two one contact rhein one three two decimal four tschuss ,031_0169,"[3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3
 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4]",SO WE LET TWO FIVE TO ONE CONTACT RHINE ONE TREE TWO DESIMEL FORTRESS
german air force four nine zero one contact marseille one two five decimal eight five au revoir ,071_0901,"[3 3 3 3 3 3 4 3 3 3 4 3 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 3 4 3 3 3 4 3
 3 3 3 3 3 3 4 3 3 3 3 3 3 3 3 3 4 3 3 3 4 3 3 3 4 3 3 3 3 4 3 3 3 3 3 3 3
 4 3 3 3 3 3 4 3 3 3 3 4 3 3 4 3 3 3 3 3 3 4]",GERMAN IR FORCE FOUR NINE ZERO ONE CONTACT MARSEILLE ONE TWO FIVE ASSIMILATE FIVE OAN
