transcription,recording_id,model_transcription
cross air six nine five contact zurich on one two five decimal eight five good bye ,071_0671,<unk>
sabena eight two six alfa good morning squawk seven five three one ,082_0060,<unk>
sabena eight zero one right turn to trasadingen ,031_0155,<unk>
midland seven two zero call rhein one two seven three seven ,041_0532,<unk>
sobelair two five five seven turn further left heading ah one zero zero ,012_0048,<unk>
jetaviation seven zero one ah radar contact descend flight level three zero zero ,091_0494,<unk>
olympic one four four rhein radar one three two decimal four ,031_0048,<unk>
alitalia four eight seven contact zurich one three four decimal six ,031_0130,<unk>
merair six nine five two climb flight level two nine zero maintain your heading ,012_0276,<unk>
condor one zero four climb to flight level ah three one zero ,092_0232,<unk>
ah one six zero two i'm sorry stop climb at flight level two nine zero final level ,111_0698,<unk>
alitalia four zero one contact milan one three four five two bye ,091_0513,<unk>
jetaviation seven zero one descend to flight level two five zero ,081_0908,<unk>
nato one zero is identified ,041_0659,<unk>
blue five seven two descend to flight level two five zero ,081_0727,<unk>
europa three six three rhein radar identified proceed direct to frankfurt ,071_0287,<unk>
viva five eight five turn right by ten degrees ,031_0438,<unk>
sabena nine three six nine radar contact ,012_0129,<unk>
delta echo charlie contact rhein one three two decimal four ,041_0181,<unk>
india tango alfa sierra alfa rhein identified ,011_0019,<unk>
alitalia four one six and alitalia four zero four inbound zurich east ,101_0149,<unk>
german air force four nine zero one set course to st prex ,101_0565,<unk>
tag leisure six zero two four identified ,051_0441,<unk>
hapag lloyd three five five one zurich radar one three three decimal four ,061_0605,<unk>
delta india charlie papa alfa contact milano one three four decimal five two ,071_0303,<unk>
airfrans three five six roger good morning squawk seven five three six ,082_0013,<unk>
[EMPTY] ,091_1069,
~k ~l ~m two six four turn left one five degrees ,021_0426,<unk>
airfrans six seven zero zurich ,111_0289,<unk>
lufthansa four six five two good morning radar contact ,091_0160,<unk>
airfrans one five five four descend to flight level three three zero ,091_0085,<unk>
swissair nine three five nine good morning identified ,012_0279,<unk>
tag lufthansa four two zero nine identified ,041_0261,<unk>
tag alitalia one three five identified ,061_0477,<unk>
lufthansa four five eight two good morning ,111_0375,<unk>
~k ~l ~m three four six maintain heading climb flight level three two zero ,012_0205,<unk>
oscar oscar papa hotel india contact rhein one three two decimal four ,031_0505,<unk>
olympic one four four call rhein on one three two four good day ,041_0453,<unk>
berlin five zero eight one contact marseille one two five decimal eight five au revoir ,071_0860,<unk>
aero lloyd five six zero contact geneva one three three one five good bye ,111_0060,<unk>
german air force four nine zero one geneva one three three one five good bye ,091_0646,<unk>
lufthansa three five five zero good morning radar contact maintain level three one zero trasadingen canne ,101_0354,<unk>
lufthansa four two one nine contact rhein radar one three two decimal four ,031_0749,<unk>
sunwing five two one two contact zurich one three four decimal six ,041_0184,<unk>
transwede one zero seven contact geneva one three three one five bye bye ,082_0095,<unk>
delta echo bravo climb to flight level three three zero ,101_0861,<unk>
swissair eight zero six is identified ,031_0555,<unk>
air inter three two zero papa hotel ,081_0496,<unk>
lufthansa three five six six for higher level zurich one three three four good bye ,101_0711,<unk>
lufthansa five five five zero bonjour maintain two nine zero st prex passeiry ,081_0102,<unk>
contact milan one three four five two good bye ,092_0247,<unk>
november one four five whiskey identified cleared aosta st prex rolampont correction aosta st prex dijon climb to flight level three four zero ,072_0169,<unk>
air malta four five zero contact rhein one three two decimal four bye bye ,101_0975,<unk>
india mike lima lima guten tag identified ,021_0089,<unk>
lufthansa four five seven five rhein one three two decimal four tschuss ,111_0167,<unk>
tag britannia two three six alfa identified ,061_0156,<unk>
jet set four nine seven contact rhein one two seven decimal three seven ,031_0160,<unk>
sabena eight two six alfa good afternoon squawk seven five three one ,081_0811,<unk>
tag lufthansa three five five six identified continue current heading ,051_0555,<unk>
transwede one zero one what is your mach number ,051_0411,<unk>
speedbird two two three contact rhein one two seven three seven tschuss ,061_0167,<unk>
five three zero five and fly heading zero one zero ,091_0976,<unk>
speedbird one two two contact rhein frequency one two seven three seven tschuss ,061_0178,<unk>
delta india bravo echo charlie contact rhein one three two decimal four ,041_0393,<unk>
emirates eight one contact milan one three four decimal five two good bye ,081_0243,<unk>
ali= alitalia four eight five zurich one three three four tschuss ,051_0541,<unk>
and negative that was for swissair eight zero six ,041_0572,<unk>
lufthansa eight two six eight ah three one zero is final level due traffic ah you may set course direct to olben ,092_0166,<unk>
lufthansa five three zero five turn right to zurich east ,101_0660,<unk>
lufthansa four four one six contact zurich one three four decimal six ,021_0110,<unk>
~k ~l ~m two six four is in radar contact ,041_0450,<unk>
cross air five one eight climb to flight level three one zero ,111_0318,<unk>
[EMPTY] ,091_0471,
britannia three two seven alfa is identified good morning ,012_0188,<unk>
roger turn left heading three five five radar vectors nattenheim ,061_0391,<unk>
fox ah fox lima descend to flight level <FL> </FL> ,072_0107,<unk>
tag sabena nine three six nine identified ,061_0145,<unk>
saudia three four one set course direct fusse contact milan one three four five two bye bye ,082_0086,<unk>
cotam one one four one milan one three four five two good bye ,101_0623,<unk>
sabena eight zero one rhein identified turn right by ten degrees ,031_0134,<unk>
airfrans one five five four descend now to flight level two nine zero rate two thousand or more ,091_0617,<unk>
adria one six four two radar contact route trasadingen hochwald morok ,091_0872,<unk>
aero lloyd confirm europa europa three six one bonjour identified cleared kines st prex willisau flight level three four zero ,071_0451,<unk>
fox sierra india proceed direct to trasadingen and climb to flight level two five zero ,061_0196,<unk>
speedbird two two three rhein radar one two seven decimal three seven ,061_0628,<unk>
swissair eight zero six contact rhein radar one two seven decimal three seven ,021_0541,<unk>
saudia three four one good morning radar contact ,101_0602,<unk>
good morning foxtrot sierra india radar contact maintain level three three zero trasadingen canne ,091_0319,<unk>
that's right ,111_0597,<unk>
netherlands three five call rhein one three two four ,041_0526,<unk>
jet set four four two milan one three four five two good bye ,081_0849,<unk>
india sierra alfa contact rhein one two seven three seven ,011_0047,<unk>
jet set eight one seven call rhein on one two seven three seven good day ,012_0067,<unk>
gulf air zero three two turn left heading zero nine zero ,091_0629,<unk>
hello saudia one zero six identified ,021_0573,<unk>
lufthansa four four zero eight geneva one three three decimal one five bye bye ,101_0913,<unk>
speedbird one two nine good afternoon and confirm you level please ,071_0012,<unk>
gulf air zero zero five contact rhein radar one two seven decimal three seven ,051_0797,<unk>
lufthansa three five zero eight climb flight level two nine zero ,031_0355,<unk>
emirates eight one good morning maintain level three three zero trasadingen zurich east to fusse ,081_0196,<unk>
alitalia three six nine descend to flight level three one zero ,021_0681,<unk>
tag europa three six three identified proceed direct to fox fox mike ,061_0136,<unk>
i'll call you back ,051_0198,<unk>
georgia zero three seven good morning radar contact ,021_0389,<unk>
aero lloyd five one seven continue present heading until advised ,091_0366,<unk>
saudia one five five contact ah reims one three three eight two good bye ,071_0434,<unk>
lufthansa four three nine three contact milan one three four five two good bye ,091_0156,<unk>
swissair six five two zero set course to frankfurt ,031_0389,<unk>
the lufthansa three five six six is identified ,111_0720,<unk>
[EMPTY] ,081_0478,E
balkan four three one contact reims one three four four good bye ,101_0669,<unk>
delta november alfa fly heading one eight zero ,051_0367,<unk>
aero lloyd three eight one roger descend to flight level two five zero ,091_0147,<unk>
sunwing five two one two heading of two hundred ,101_0497,<unk>
lufthansa four five seven five contact rhein control one three two decimal four bye bye ,081_0683,<unk>
transwede one oh seven good morning radar contact ,061_0226,<unk>
<FL> </FL> ,071_0938,<unk>
maintain heading three five zero as well radar vectors to nattenheim ,041_0223,<unk>
air malta zero zero four descend to flight level three five zero ,061_0252,<unk>
alitalia four zero one climb to flight level three three zero ,091_0206,<unk>
lufthansa four five eight two climb flight level three hundred ,041_0397,<unk>
[FRAGMENT] ,101_0067,<unk>
lufthansa four thousand seven hundred is identified climb flight level two nine zero ,012_0195,<unk>
air algerie two zero seven three roger fly heading two one zero until advised and i'll call you back for further climb ,101_1039,<unk>
alitalia two nine one own navigation to saronno ,092_0095,<unk>
jetaviation seven zero one turn left heading two five zero ,091_0704,<unk>
swissair eight zero six contact rhein one two seven three seven tschuss ,041_0212,<unk>
hapag lloyd three five five one ah own navigation saronno ,091_0243,<unk>
hapag lloyd six five three rhein identified climb flight level two seven zero ,021_0003,<unk>
sabena nine three eight nine correction nine three six nine radar contact maintain flight level three zero zero trasadingen and fribourg ah correction direct fribourg ,082_0150,<unk>
the airfrans three two six one stop climb level two nine zero ,101_0519,<unk>
alitalia two nine one direct to trasadingen ,031_0298,<unk>
roger ah fly heading two two zero ,081_0408,<unk>
lufthansa three three three zero zurich one three four six ,021_0351,<unk>
speedbird one five six rhein radar one two seven three seven ,051_0016,<unk>
tag alitalia four zero one identified climb to flight level two seven zero ,061_0099,<unk>
~k ~l ~m three four six turn left to november tango mike ,041_0602,<unk>
[EMPTY] ,111_0801,
roger turn right heading one nine five ,061_0417,<unk>
lufthansa four seven zero zero climb flight level two nine zero ,061_0388,<unk>
bee med one identified good afternoon ,041_0043,<unk>
speedbird one two two contact rhein one two seven decimal three seven ,011_0145,<unk>
lufthansa three six three eight rhein radar identified climb flight level two nine zero ,031_0138,<unk>
leisure six zero two four ah in radar contact ,041_0425,<unk>
sabena eight zero six expedite your climb please ,111_0349,<unk>
alitalia one five zero zurich radar good morning squawk two seven four five ,091_1042,<unk>
aero lloyd five six two climb now to flight level three five zero ,051_0386,<unk>
sobelair two five five seven rhein identified ,021_0021,<unk>
hotel bravo india tango romeo proceed to november tango mike ,041_0606,<unk>
britannia two three six alfa good morning radar contact ,021_0482,<unk>
sabena seven eight one six rhein radar identified ,011_0063,<unk>
lufthansa five three one eight contact milan one three four five two bye bye ,091_0312,<unk>
delta mike echo contact zurich one three three decimal four ,051_0822,<unk>
alitalia four eight seven good morning ah radar contact maintain flight level three zero zero trasadingen canne ,082_0133,<unk>
lufthansa four two zero nine contact rhein radar one three two decimal four ,041_0076,<unk>
hapag lloyd six five three rate of climb on convenience ,051_0454,<unk>
tag swissair eight zero six identified climb now flight level three four zero ,021_0175,<unk>
aero lloyd five eight zero good morning rad= correction aero lloyd five six zero radar contact maintain flight level three three zero proceed trasadingen st prex ,081_0931,<unk>
juliett india milan one three four five two bye bye ,092_0063,<unk>
oscar hotel india contact rhein one three two decimal four ,051_0145,<unk>
aero lloyd five nine zero milan one three four five two good bye ,091_0707,<unk>
good afternoon delta fox sierra radar contact correction india oscar kilo radar contact proceed trasadingen saronno climb flight level three three zero ,101_0342,<unk>
turkish five one five contact rhein one two seven three seven ,011_0114,<unk>
an= ,051_0629,<unk>
[HNOISE] netherlands four one four turn ten degrees to the right for separation ,071_0241,<unk>
roger break delta mike echo fly heading one nine zero ,041_0646,<unk>
negative lufthansa four three seven six ,061_0621,<unk>
go ahead ,021_0220,<unk>
egyptair eight eight four good afternoon radar contact ,071_0099,<unk>
jet set eight one seven rhein identified ,011_0050,<unk>
good afternoon lufthansa three six zero four radar contact maintain three one zero final level trasadingen saronno ,101_0325,<unk>
sabena eight two six alfa contact rhein control one two zero nine two bye ,111_0564,<unk>
lufthansa triple five zero descend flight level two five zero ,081_0575,<unk>
<OT> how do you read me now </OT> ,012_0167,<unk>
<OT> what about now </OT> ,081_0437,<unk>
sobelair two five two one contact rhein one three two decimal four ,012_0166,<unk>
lufthansa five five five zero roger confirm the squawk is three one five seven ,091_0300,<unk>
yeah just fly heading of two eight zero ,101_0082,<unk>
alitalia four zero four rhein one three two decimal four bye bye ,101_0997,<unk>
aero lloyd five one seven good morning maintain flight level three two zero proceed via willisau and trasadingen karlsruhe ,091_0355,<unk>
lufthansa four two one nine proceed direct to dinkelsbuhl ,041_0386,<unk>
lufthansa four four zero eight contact zurich one three four six tschuss ,061_0355,<unk>
blue five seven two descend to flight level two five zero ,101_0529,<unk>
cross air five one eight are you able for flight level three one zero ,101_0973,<unk>
delta mike echo climb to flight level three two zero ,092_0059,<unk>
aero lloyd five nine zero contact zurich one three four six tschuss ,051_0518,<unk>
airfrans three two six one good afternoon squawk two seven two four ,111_0401,<unk>
transwede one zero seven own navigation direct to bilsa ,081_0151,<unk>
~k ~l ~m three hundred kilo report your heading ,061_0049,<unk>
sobelair two five five seven request heading ,011_0054,<unk>
alitalia three zero one descend to flight level two seven zero ,071_0817,<unk>
alitalia four eight seven good morning radar contact ,091_0214,<unk>
cotam one one four one climb to flight level three three zero ,092_0257,<unk>
hapag lloyd six five three contact marseille one two five eight five good bye ,071_0503,<unk>
swissair six five two zero contact rhein one two seven decimal three seven ,051_0047,<unk>
alitalia one one nine call zurich on one three four decimal six ,012_0105,<unk>
alitalia one five eight contact reims one three four four bye ,101_0070,<unk>
@tele two six two bonjour squawk five seven three six ,071_0831,<unk>
roger ~k ~l ~m three four six maintain that heading three five five ,031_0569,<unk>
hapag lloyd six five three good afternoon radar contact fly heading of two one zero call you back with climb ,111_0441,<unk>
alitalia four two six good morning squawk two seven six three ,091_0729,<unk>
delta november alfa fly now heading one nine zero ,031_0702,<unk>
good afternoon japan air four one nine radar contact descend flight level two five zero ,101_0297,<unk>
lufthansa eight two two one good morning radar contact maintain level three three zero trasadingen zurich east fusse ,091_0889,<unk>
transwede one zero seven zurich radar one three four decimal six ,031_0061,<unk>
sabena eight two six alfa good morning squawk seven five three one ,081_0565,<unk>
europa three six one now direct tango and contact rhein control on one three two four bye bye ,091_0518,<unk>
tarom three seven four report your heading ,041_0635,<unk>
roger ,021_0009,<unk>
[EMPTY] ,072_0137,<unk>
airfrans three five six set course direct morok ,092_0273,<unk>
cross air five one eight i'm sorry stop climb flight level two eight zero ,101_0972,<unk>
cross air eight five eight resume now own navigation to november tango mike ,011_0289,<unk>
aero lloyd five one seven rhein radar identified ,071_0280,<unk>
lufthansa four seven zero zero turn right direct to trasadingen continue climb to flight level two nine zero ,011_0232,<unk>
britannia zero nine six alfa turn right direct to trasadingen ,011_0170,<unk>
portugalia five four three zurich radar good morning you're identified climb to flight level two nine zero ,111_0279,<unk>
~k ~l ~m three four six as well rhein one two zero nine two bye bye ,111_0212,<unk>
roger ,031_0237,<unk>
german air force five eight five non ~r ~v ~s ~m radar contact ,061_0243,<unk>
roger cleared passeiry la tour du pin flight level three zero zero ,071_0798,<unk>
britannia three zero six alfa good afternoon radar contact ,071_0079,<unk>
egyptair eight eight four is identified ,051_0322,<unk>
nato one zero is identified ,012_0267,<unk>
~k ~l ~m two six four rhein radar one two seven decimal three seven ,051_0097,<unk>
lufthansa three six three eight can you accept level three five zero ,021_0496,<unk>
lufthansa four three five six what is your rate of climb ah if cleared higher ,092_0157,<unk>
speedbird one two nine contact rhein one three two decimal four ,051_0698,<unk>
netherlands air force four one four contact milan one three four five two bye ,111_0584,<unk>
[EMPTY] ,081_0338,
bonjour hapag lloyd ah one seven one identified passeiry bilsa flight level two nine zero ,071_0425,<unk>
alitalia three six nine good morning identified maintain three four zero trasadingen saronno ,092_0110,<unk>
ascot nine three one nine identified cleared ah st prex rolampont flight level three two zero ,071_0407,<unk>
alitalia four zero one call zurich on one three four decimal six good day ,061_0306,<unk>
lufthansa four three nine three descend to flight level two seven zero ,101_0604,<unk>
belgian airforce four four turn left heading three one zero ,051_0283,<unk>
<FL> </FL> ,071_0750,<unk>
lufthansa triple three zero is identified you're cleared to trasadingen climb flight level two nine zero ,051_0830,<unk>
lufthansa three five five zero climb now to flight level two nine zero ,041_0071,<unk>
airfrans three two six one affirm in contact ah geneva one two five decimal eight five au revoir ,072_0092,<unk>
lufthansa four six six five descend flight level two nine zero ,101_0202,<unk>
delta charlie india november alfa contact rhein one two seven three seven tschuss ,031_0362,<unk>
lufthansa four six five two climb to flight level three two zero ,111_0125,<unk>
hamburg air two five four six your cruising mach number six zero or less ,091_0775,<unk>
air berlin five zero eight one ah good morning ah radar contact maintain for the time three three zero trasadingen st prex ,081_0949,<unk>
tag alitalia one five seven identified ,061_0171,<unk>
merair six nine four four contact now zurich one three four decimal six ,041_0722,<unk>
roger call you back for climb ,101_0745,<unk>
lufthansa eight two six eight report heading ,071_0805,<unk>
lauda one zero nine contact reims on one three four four bye ,101_0417,<unk>
sabena eight zero six climb flight level three four zero ,101_0212,<unk>
alitalia three seven zero identified aosta st prex dijon flight level three two zero ,071_0534,<unk>
[EMPTY] ,091_0330,<unk>
alitalia one five zero contact rhein radar one two seven three seven ,021_0664,<unk>
belstar five two two bonjour cleared passeiry and ah bilsa flight level three three zero ,071_0918,<unk>
aero lloyd five one seven good afternoon radar contact maintain flight level three two zero continue heading ,111_0493,<unk>
ah swissair eight zero six climb now to flight level three five zero ,011_0216,<unk>
transwede one zero seven direct st prex ,111_0495,<unk>
belgian airforce four four report your heading ,051_0738,<unk>
tag lufthansa three three three zero identified ,041_0364,<unk>
oh sorry ~k ~l ~m three four six are you familiar with the point corna charlie oscar romeo november alfa ,031_0189,<unk>
lufthansa four four zero eight climb flight level two nine zero now ,031_0164,<unk>
and transwede one zero one zurich one three three four tschuss ,051_0446,<unk>
roger for the time being maintain flight level three one zero ,061_0005,<unk>
roger ,111_0672,<unk>
aero lloyd five nine zero contact zurich one three four decimal six ,071_0258,<unk>
speedbird three eight nine radar contact ,041_0549,<unk>
alitalia three one seven bonjour cleared passeiry torino maintain flight level two nine zero ,071_0878,<unk>
lufthansa four seven two three descend to flight level two nine zero ,101_0566,<unk>
cross air two six nine zero identified climb to flight level two seven zero passeiry tour du pin ,071_0422,<unk>
lauda six eight six nine direct fusse ,081_0704,<unk>
affirm three seven four contact rhein one three two decimal four ,051_0777,<unk>
one three three decimal four ,061_0219,<unk>
~l ~t ~u one six zero two geneva one three three one five good bye ,101_0704,<unk>
[EMPTY] ,101_0142,
airlink one three call milan one three four five two bye bye ,092_0049,<unk>
lufthansa four two zero nine continue descent to flight level two seven zero ,041_0625,<unk>
speedbird one two nine contact rhein one three two four tschuss ,031_0221,<unk>
constellation two two five one contact rhein one three two decimal four ,061_0512,<unk>
delta echo bravo contact zurich one three four decimal six ,051_0632,<unk>
lufthansa five two three six is identified proceed direct to november ah disregard maintain that heading ,031_0586,<unk>
[EMPTY] ,101_0429,
lufthansa four two one nine is identified ,041_0719,<unk>
iberia three five three zero continue descent to flight level two nine zero ,111_0654,<unk>
lufthansa four seven hundred good afternoon identified fly heading two one zero until advised maintain flight level two nine zero ,101_0926,<unk>
lufthansa four six five two climb to flight level three four zero ,091_0688,<unk>
and contact milano one two five decimal eight five au revoir ,072_0028,<unk>
hapag lloyd six five three direct to trasadingen climb to flight level two nine zero ,061_0025,<unk>
tunis air four eight zero two turn right by one five degrees ,071_0134,<unk>
turkair nine two five good morning squawk one zero zero five ,091_0477,<unk>
airfrans six seven zero good afternoon descend to flight level three three zero ,101_0765,<unk>
lufthansa three five five zero descend to flight level two five zero ,092_0068,<unk>
scandinavian six eight six turn right heading zero one five ,091_0012,<unk>
french line nine one six five good morning radar contact maintain flight level three three zero trasadingen zurich east fusse ,101_0265,<unk>
alitalia four zero four squawk seven five three two ,111_0773,<unk>
jet set two zero seven good afternoon squawk five seven one seven ,111_0383,<unk>
alitalia four zero one good morning radar contact ,091_0680,<unk>
zulu sierra zulu bravo bravo bonjour identified cleared passeiry torino flight level three four zero ,072_0054,<unk>
~k ~l ~m three hundred kilo contact rhein one two seven three seven ,011_0070,<unk>
sabena nine three six nine rhein radar identified ,061_0601,<unk>
lufthansa eight two six eight climb flight level three one zero now ,051_0432,<unk>
lufthansa eight two six eight contact geneva one two eight one five good bye ,071_0435,<unk>
alitalia four eight five own navigation to saronno ,081_0890,<unk>
tag lufthansa four two zero nine identified ,061_0404,<unk>
lufthansa five nine three one good afternoon radar contact maintain flight level three four zero continue present heading until advised ,101_0124,<unk>
alitalia two nine one report your heading ,031_0260,<unk>
alitalia one four nine radar contact ,021_0486,<unk>
lufthansa four six five two turn left by one five degrees ,061_0554,<unk>
alitalia two nine one is identified report your mach number ,041_0640,<unk>
condor one zero four good morning squawk seven five three one ,081_0255,<unk>
cotam one one four one turn right heading of one hundred ,091_0391,<unk>
hapag lloyd six five three climb to flight level three three zero initially ,091_0582,<unk>
alitalia two six two climb to flight level three two zero ,071_0470,<unk>
lufthansa three five five six zurich on one three four six ,012_0146,<unk>
delta echo bravo proceed own navigation to trasadingen ,011_0186,<unk>
onur air nine eight nine contact rhein one two seven three seven tschuss ,051_0466,<unk>
[EMPTY] ,101_0451,<unk>
aero lloyd five two eight contact zurich on one three three decimal four ,071_0230,<unk>
air berlin five two six one contact geneva one three three one five bye bye ,101_0178,<unk>
lufthansa three five zero eight climb flight level two nine zero ,021_0708,<unk>
tag steel eight eight identified ,021_0286,<unk>
delta india charlie papa alfa contact milano one three four five two tschuss ,061_0161,<unk>
swissair eight zero six is identified continue climb to flight level three one zero ,011_0204,<unk>
roger @aerovic one zero six one ah turn right heading ah two zero zero ,071_0082,<unk>
who is it calling at level three three zero please ,031_0709,<unk>
portugal four one one three turn left to willisau ,071_0858,<unk>
speedbird five eight zero descend to flight level two seven zero ,072_0027,<unk>
one three four decimal six for merair six nine five two ,051_0347,<unk>
lufthansa three five zero eight is identified proceed to trasadingen climb to flight level two seven zero ,021_0691,<unk>
hapag lloyd one three seven rhein radar identified ,061_0651,<unk>
sabena eight three two contact rhein one two seven three seven tschuss ,061_0097,<unk>
blue five seven two contact milan one three four decimal five two bye ,081_0934,<unk>
roger alitalia two nine two and ah report your position ,081_0608,<unk>
merair six nine five two contact now milan one three four five two bye bye ,101_0504,<unk>
united six nine contact milan one three four decimal five two bye bye ,082_0100,<unk>
israeli air force [HNOISE] four four two zurich radar good morning identified route hochwald albix canne maintain flight level three four zero ,092_0061,<unk>
lufthansa four seven two three descend flight level two nine zero ,111_0461,<unk>
portugalia five four three climb to flight level three three zero final level in zurich ,101_0739,<unk>
lufthansa four four zero eight climb initially to flight level three one zero ,111_0207,<unk>
hapag lloyd one seven one geneva one three three one five good bye ,101_0590,<unk>
sabena nine five nine bonjour identified passeiry tour du pin flight level three one zero ,071_0497,<unk>
viva nine zero eight one descend to flight level three three zero ,081_0309,<unk>
roger maintain report your heading ,041_0222,<unk>
swissair six five two zero contact rhein control on one two zero decimal nine two bye ,091_0759,<unk>
lufthansa three six three eight rhein radar do you read ,051_0156,<unk>
~k ~l ~m three hundred kilo direct nattenheim now ,051_0480,<unk>
alitalia six four seven four squawk two seven six two ,111_0633,<unk>
airfrans six seven zero contact milan one three four five two bye bye ,101_0158,<unk>
good morning sabena eight zero one in radar contact ,061_0327,<unk>
aero lloyd five nine zero contact zurich one three four decimal six ,031_0087,<unk>
contact milan one three four five two good bye ,092_0304,<unk>
alitalia one five zero call rhein one two seven three seven ,071_0116,<unk>
alitalia four zero one resume own navigation to canne ,092_0364,<unk>
lufthansa four four zero eight contact zurich one three four decimal six ,031_0562,<unk>
four one one three good morning roger ,081_0331,<unk>
~k ~l ~m three four six climb to flight level three two zero ,021_0555,<unk>
roger stand by for climb [FRAGMENT] ,071_0775,<unk>
french line nine one six five as well rei= milan one three four decimal five two bye bye ,091_1025,<unk>
lufthansa four three five six resume own navigation direct to morok ,092_0170,<unk>
alitalia one one seven good morning descend to level three three zero ,101_0632,<unk>
[HNOISE] lufthansa four three nine three good morning radar contact ,101_0577,<unk>
alitalia two nine one is identified ,041_0084,<unk>
oscar alfa victor contact geneva one three three one five bye bye ,082_0108,<unk>
merair six nine five two climb now to flight level two nine zero ,031_0270,<unk>
delta echo bravo turn left one zero degrees climb flight level three seven zero ,101_0642,<unk>
lufthansa four five seven five ,091_0527,<unk>
tarom three seven four report your heading ,041_0082,<unk>
[EMPTY] ,021_0287,E
sabena eight three eight rhein radar identified ,031_0379,<unk>
tunair four eight zero two goo= good afternoon squawk two seven five one ,101_0095,<unk>
lufthansa four four zero eight contact zurich one three four decimal six ,011_0206,<unk>
alitalia three six five bonjour cleared passeiry torino maintain flight level three four zero ,071_0881,<unk>
lufthansa eight two six eight call zurich on one three four decimal six ,012_0029,<unk>
november one four five whiskey bonjour squawk five seven seven three ,072_0162,<unk>
portugalia five four three contact geneva one three three one five good bye ,101_0758,<unk>
~p ~s ~a five two six hotel contact rhein one three two decimal four ,051_0112,<unk>
tunair four eight zero two say your position ,021_0650,<unk>
roger ,021_0600,<unk>
aero lloyd five three three ,101_0155,<unk>
kilo papa tango ,041_0056,<unk>
gulf air zero zero five call rhein one two seven three seven ,071_0122,<unk>
tag lufthansa three six zero four identified ,061_0372,<unk>
okay ,091_0670,<unk>
meridiana six nine five two contact zurich one three four decimal six ,012_0294,<unk>
roger flight level two eight zero confirm ,111_0487,<unk>
hapag lloyd three five five one descend now to flight level two five zero ,092_0400,<unk>
lufthansa three six three eight rhein radar identified climb flight level two seven zero ,011_0142,<unk>
~l ~t ~u one six zero two contact geneva one three three decimal one five ,111_0723,<unk>
affirm lufthansa four two zero nine contact rhein radar one three two decimal four ,021_0607,<unk>
lufthansa four three five six good morning squawk two seven one two ,091_0294,<unk>
blue five seven two good morning descend to flight level three four zero ,091_0008,<unk>
[EMPTY] ,081_0426,
portugalia five four three geneva one three three decimal one five bye bye ,101_0949,<unk>
netherlands air force four one four descend back again to flight level three three zero ,051_0511,<unk>
cross air five one eight climb to flight level three zero zero ,101_0971,<unk>
turkish nine two five your heading ,091_0925,<unk>
singa one one two rhein one two seven three seven tschuss ,051_0548,<unk>
nato one zero contact rhein radar one two seven decimal three seven ,031_0686,<unk>
alitalia four zero one rhein radar identified climb ah flight level ah two nine zero ,061_0548,<unk>
delta seven six milan one three four five two good bye ,081_0421,<unk>
[UNKNOWN] five zero one bonjour cleared st prex then direct kamas climb to flight level three one zero ,071_0765,<unk>
lufthansa three five five zero contact zurich one three four decimal six ,051_0747,<unk>
french line nine one six five contact milan one three four decimal five two ,101_0894,<unk>
delta india mike lima lima call milano on one three four five two ,041_0545,<unk>
and three six three eight are you of able for flight level three seven zero as final level ,031_0515,<unk>
<FL> </FL> ,071_0365,<unk>
hallo lufthansa five two nine four radar contact climb flight level three three zero ,111_0387,<unk>
lufthansa eight two two one contact ah milan one three four five two good bye ,091_0218,<unk>
[EMPTY] ,031_0470,
hapag lloyd three five five one contact zurich one three three decimal four ,011_0120,<unk>
swissair nine three five nine contact rhein one three two decimal four ,021_0672,<unk>
roger one three four five two ,081_0477,<unk>
lufthansa four three nine zero descend to flight level two nine zero ,111_0658,<unk>
jet set ah four four two zurich good morning ,101_0600,<unk>
lufthansa three five zero eight is identified climb to flight level two seven zero initially ,041_0169,<unk>
lufthansa four two one nine turn left ten degrees ,051_0404,<unk>
lufthansa triple three zero is identified climb to flight level two nine zero ,041_0171,<unk>
lufthansa four two zero nine proceed direct to dinkelsbuhl ,021_0232,<unk>
alitalia four six nine guten tag identified ,021_0319,<unk>
merair six nine five two climb now flight level two nine zero ,021_0266,<unk>
[EMPTY] ,111_0243,
alitalia three two four good afternoon squawk five seven four seven ,101_0959,<unk>
india sierra alfa guten tag radar contact ,012_0017,<unk>
lufthansa five two one seven turn left to dinkelsbuhl delta kilo bravo ,031_0682,<unk>
hapag lloyd one seven one contact geneva one three three one five bye bye ,111_0477,<unk>
lauda six eight six nine your rate of descend three thousand until passing three three zero ,091_0508,<unk>
transwede one oh one good morning radar contact ,061_0189,<unk>
airals one zero eight eight contact rhein radar one two seven decimal three seven ,031_0557,<unk>
lufthansa four six six five contact milan one three four five two bye bye ,101_0483,<unk>
tag alitalia three six nine identified ,021_0297,<unk>
turkish five one five contact rhein one two seven decimal three seven ,031_0119,<unk>
sabena seven eight one six further contact rhein control one two zero decimal nine two bye ,091_0819,<unk>
sabena eight two six alfa is identified climb to flight level three hundred ,111_0097,<unk>
onur nine eight nine radar contact ,061_0232,<unk>
india oscar kilo roger further climb contact radar one three three decimal four bye bye ,101_0353,<unk>
britannia three two seven alfa contact rhein radar one three two decimal four ,041_0586,<unk>
sabena seven nine eight one calling ,092_0253,<unk>
alitalia one one seven rhein identified olympic one four four request your heading ,011_0048,<unk>
lufthansa eight two six eight zurich radar one three four decimal six ,021_0012,<unk>
