transcription,recording_id,labels,model_transcription
algerie two zero seven three contact zurich one three four decimal six ,051_0846,"[ 7 18 13 11 24 15 11  4 26 29 21  4 32 11 24 21  4 25 11 28 11 20  4 26
 14 24 11 11  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4
 26 14 24 11 11  4 12 21 27 24  4 10 11  9 15 19  7 18  4 25 15 30  4]",algery toziro seven three contact sywich on through four decimal six
tunair four eight zero two contact rhein one two seven decimal three seven ,051_0847,"[26 27 20  7 15 24  4 12 21 27 24  4 11 15 13 14 26  4 32 11 24 21  4 26
 29 21  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21
  4 25 11 28 11 20  4 10 11  9 15 19  7 18  4 26 14 24 11 11  4 25 11 28
 11 20  4]",tonafo adsi ver two contact trin one to seven a simal tree seven
tag transwede one oh one identified ,061_0001,"[26  7 13  4 26 24  7 20 25 29 11 10 11  4 21 20 11  4 21 14  4 21 20 11
  4 15 10 11 20 26 15 12 15 11 10  4]",ta cons pute one or one identified
sabena four eight one proceed direct to dinkelsbuhl ,061_0002,"[25  7  8 11 20  7  4 12 21 27 24  4 11 15 13 14 26  4 21 20 11  4 22 24
 21  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 10 15 20 17 11 18 25  8
 27 14 18  4]",'sbin a foyd one possi dii think it's re
tag swissair nine three five two identified ,061_0003,"[26  7 13  4 25 29 15 25 25  7 15 24  4 20 15 20 11  4 26 14 24 11 11  4
 12 15 28 11  4 26 29 21  4 15 10 11 20 26 15 12 15 11 10  4]",tak was an antipyfe too identified
tag lufthansa eight two six eight identified climb flight level two nine zero ,061_0004,"[26  7 13  4 18 27 12 26 14  7 20 25  7  4 11 15 13 14 26  4 26 29 21  4
 25 15 30  4 11 15 13 14 26  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15
 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 20 15 20 11
  4 32 11 24 21  4]",thahloft on the igh-to-six ede identified clum flod level two nineor zero
roger for the time being maintain flight level three one zero ,061_0005,"[24 21 13 11 24  4 12 21 24  4 26 14 11  4 26 15 19 11  4  8 11 15 20 13
  4 19  7 15 20 26  7 15 20  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26
 14 24 11 11  4 21 20 11  4 32 11 24 21  4]",odra for the time being maintained flight level tree vanzero
lufthansa eight two six eight climb flight level three hundred ,061_0006,"[18 27 12 26 14  7 20 25  7  4 11 15 13 14 26  4 26 29 21  4 25 15 30  4
 11 15 13 14 26  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18
  4 26 14 24 11 11  4 14 27 20 10 24 11 10  4]",lafte the eight-two-six eight clum flot level three hundred
speedbird one five six contact rhein one two seven three seven tschu ,061_0007,"[25 22 11 11 10  8 15 24 10  4 21 20 11  4 12 15 28 11  4 25 15 30  4  9
 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28
 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14 27  4]",is paple at one five six con decline went to seven three seven tur
lufthansa eight two six eight direct to trasadingen climb with one thousand five hundred feet per minute or more ,061_0008,"[18 27 12 26 14  7 20 25  7  4 11 15 13 14 26  4 26 29 21  4 25 15 30  4
 11 15 13 14 26  4 10 15 24 11  9 26  4 26 21  4 26 24  7 25  7 10 15 20
 13 11 20  4  9 18 15 19  8  4 29 15 26 14  4 21 20 11  4 26 14 21 27 25
  7 20 10  4 12 15 28 11  4 14 27 20 10 24 11 10  4 12 11 11 26  4 22 11
 24  4 19 15 20 27 26 11  4 21 24  4 19 21 24 11  4]",lofton's eight-to-six eigth director traza dingen climb with one thousand five hundred feet per minent almor
tag foxy identified ill call you back shortly for higher ,061_0009,"[26  7 13  4 12 21 30 31  4 15 10 11 20 26 15 12 15 11 10  4 15 18 18  4
  9  7 18 18  4 31 21 27  4  8  7  9 17  4 25 14 21 24 26 18 31  4 12 21
 24  4 14 15 13 14 11 24  4]",tah foxi identified a coluback troli for hire
sabena four eight one descend now flight level three one zero ,061_0010,"[25  7  8 11 20  7  4 12 21 27 24  4 11 15 13 14 26  4 21 20 11  4 10 11
 25  9 11 20 10  4 20 21 29  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26
 14 24 11 11  4 21 20 11  4 32 11 24 21  4]",sabena foyd one decentnal flight over tree one zero
tag india tango alfa sierra alfa identified ,061_0011,"[26  7 13  4 15 20 10 15  7  4 26  7 20 13 21  4  7 18 12  7  4 25 15 11
 24 24  7  4  7 18 12  7  4 15 10 11 20 26 15 12 15 11 10  4]",the renia tango alphasera alvo identified
tag sabena eight three eight identified ,061_0012,"[26  7 13  4 25  7  8 11 20  7  4 11 15 13 14 26  4 26 14 24 11 11  4 11
 15 13 14 26  4 15 10 11 20 26 15 12 15 11 10  4]",tags have ben idriade identified
tag swissair six five two zero identified ,061_0013,"[26  7 13  4 25 29 15 25 25  7 15 24  4 25 15 30  4 12 15 28 11  4 26 29
 21  4 32 11 24 21  4 15 10 11 20 26 15 12 15 11 10  4]",tax was a sixth five to zero identified
foxtrot sierra india climb flight level two seven zero ,061_0014,"[12 21 30 26 24 21 26  4 25 15 11 24 24  7  4 15 20 10 15  7  4  9 18 15
 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 25 11 28 11
 20  4 32 11 24 21  4]",fox ratierin ia clum flo of two seven zero
sabena four eight one contact rhein frequency one three two decimal four tschuss ,061_0015,"[25  7  8 11 20  7  4 12 21 27 24  4 11 15 13 14 26  4 21 20 11  4  9 21
 20 26  7  9 26  4 24 14 11 15 20  4 12 24 11 23 27 11 20  9 31  4 21 20
 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24
  4 26 25  9 14 27 25 25  4]",spina for at one contact rin frequency wone three two desame fortrus
swissair nine three five two climb flight level three five zero ,061_0016,"[25 29 15 25 25  7 15 24  4 20 15 20 11  4 26 14 24 11 11  4 12 15 28 11
  4 26 29 21  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18 11 28 11 18  4
 26 14 24 11 11  4 12 15 28 11  4 32 11 24 21  4]",thise was te ninor-three five two clump flulover three five zero
expect higher after passing karlsruhe ,061_0017,"[11 30 22 11  9 26  4 14 15 13 14 11 24  4  7 12 26 11 24  4 22  7 25 25
 15 20 13  4 17  7 24 18 25 24 27 14 11  4]",expect highre after passing cars holer
tag hapag lloyd six five three identified climb flight level two seven zero ,061_0018,"[26  7 13  4 14  7 22  7 13  4 18 18 21 31 10  4 25 15 30  4 12 15 28 11
  4 26 14 24 11 11  4 15 10 11 20 26 15 12 15 11 10  4  9 18 15 19  8  4
 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4 25 11 28 11 20  4 32
 11 24 21  4]",takapo clayed six-wife-three identified clum valilable two seven zero
india tango alfa sierra alfa climb now flight level three two zero ,061_0019,"[15 20 10 15  7  4 26  7 20 13 21  4  7 18 12  7  4 25 15 11 24 24  7  4
  7 18 12  7  4  9 18 15 19  8  4 20 21 29  4 12 18 15 13 14 26  4 18 11
 28 11 18  4 26 14 24 11 11  4 26 29 21  4 32 11 24 21  4]",in hia tango alpha sera alpha clam now flowd over tree two zero
and india sierra alfa climb with one thousand five hundred feet per minute or more ,061_0021,"[ 7 20 10  4 15 20 10 15  7  4 25 15 11 24 24  7  4  7 18 12  7  4  9 18
 15 19  8  4 29 15 26 14  4 21 20 11  4 26 14 21 27 25  7 20 10  4 12 15
 28 11  4 14 27 20 10 24 11 10  4 12 11 11 26  4 22 11 24  4 19 15 20 27
 26 11  4 21 24  4 19 21 24 11  4]",in indiasera alva clim was one thousand five hundred feet per minute or more
swissair nine three five two contact rhein one two seven three seven tschuss ,061_0022,"[25 29 15 25 25  7 15 24  4 20 15 20 11  4 26 14 24 11 11  4 12 15 28 11
  4 26 29 21  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26
 29 21  4 25 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9
 14 27 25 25  4]",swizzan an a three-five-toor contac cline won to seven-three seventures
sabena eight three eight contact rhein one two seven three seven tschuss ,061_0023,"[25  7  8 11 20  7  4 11 15 13 14 26  4 26 14 24 11 11  4 11 15 13 14 26
  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25
 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14 27 25 25
  4]",spenatriate contact cline one to seven-three seventures
foxtrot sierra india climb now flight level two nine zero tschu ,061_0024,"[12 21 30 26 24 21 26  4 25 15 11 24 24  7  4 15 20 10 15  7  4  9 18 15
 19  8  4 20 21 29  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26 29 21  4
 20 15 20 11  4 32 11 24 21  4 26 25  9 14 27  4]",fox arzera india climbd now floot over two niner zerotrip
hapag lloyd six five three direct to trasadingen climb to flight level two nine zero ,061_0025,"[14  7 22  7 13  4 18 18 21 31 10  4 25 15 30  4 12 15 28 11  4 26 14 24
 11 11  4 10 15 24 11  9 26  4 26 21  4 26 24  7 25  7 10 15 20 13 11 20
  4  9 18 15 19  8  4 26 21  4 12 18 15 13 14 26  4 18 11 28 11 18  4 26
 29 21  4 20 15 20 11  4 32 11 24 21  4]",gloid six five-tree direct to trazadingen climb to flood level to ninozero
tag malaysian two identified ,061_0026,"[26  7 13  4 19  7 18  7 31 25 15  7 20  4 26 29 21  4 15 10 11 20 26 15
 12 15 11 10  4]",termilation too identified
swissair six five two zero direct frankfurt ,061_0027,"[25 29 15 25 25  7 15 24  4 25 15 30  4 12 15 28 11  4 26 29 21  4 32 11
 24 21  4 10 15 24 11  9 26  4 12 24  7 20 17 12 27 24 26  4]",spiter six five to zero direct frank furt
roger expect higher with zurich in about five minutes ,061_0028,"[24 21 13 11 24  4 11 30 22 11  9 26  4 14 15 13 14 11 24  4 29 15 26 14
  4 32 27 24 15  9 14  4 15 20  4  7  8 21 27 26  4 12 15 28 11  4 19 15
 20 27 26 11 25  4]",horto expect hir was surg in about five minutes
constellation two two five one guten tag identified ,061_0029,"[ 9 21 20 25 26 11 18 18  7 26 15 21 20  4 26 29 21  4 26 29 21  4 12 15
 28 11  4 21 20 11  4 13 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12
 15 11 10  4]",constellation two to five one targer identified
tag aero lloyd five two eight identified ,061_0030,"[26  7 13  4  7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 26 29 21  4
 11 15 13 14 26  4 15 10 11 20 26 15 12 15 11 10  4]",tagger allowed five to eight identified
lufthansa eight two six eight contact zurich one three four six tschuss ,061_0031,"[18 27 12 26 14  7 20 25  7  4 11 15 13 14 26  4 26 29 21  4 25 15 30  4
 11 15 13 14 26  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11
  4 26 14 24 11 11  4 12 21 27 24  4 25 15 30  4 26 25  9 14 27 25 25  4]",often the eight-to-six eight condact seurege wontry for six trips
foxtrot sierra india contact zurich one three four six tschuss ,061_0032,"[12 21 30 26 24 21 26  4 25 15 11 24 24  7  4 15 20 10 15  7  4  9 21 20
 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 12 21
 27 24  4 25 15 30  4 26 25  9 14 27 25 25  4]",fox racer india contact two rich vantry for sake tress
leisure six zero two four guten tag identified ,061_0033,"[18 11 15 25 27 24 11  4 25 15 30  4 32 11 24 21  4 26 29 21  4 12 21 27
 24  4 13 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",lesure six your to folg intargar identified
tag olympic one four four identified ,061_0034,"[26  7 13  4 21 18 31 19 22 15  9  4 21 20 11  4 12 21 27 24  4 12 21 27
 24  4 15 10 11 20 26 15 12 15 11 10  4]",the olympic one for fire identified
tag sobelair two five five seven identified ,061_0035,"[26  7 13  4 25 21  8 11 18  7 15 24  4 26 29 21  4 12 15 28 11  4 12 15
 28 11  4 25 11 28 11 20  4 15 10 11 20 26 15 12 15 11 10  4]",taxovlet two five five seven identified
transwede one zero one contact zurich one three three four tschuss ,061_0036,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 21 20 11  4  9
 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4
 26 14 24 11 11  4 12 21 27 24  4 26 25  9 14 27 25 25  4]",transmitt vanzeroban contact suresbantretree fortress
malaysian two contact rhein frequency one two seven three seven ,061_0037,"[19  7 18  7 31 25 15  7 20  4 26 29 21  4  9 21 20 26  7  9 26  4 24 14
 11 15 20  4 12 24 11 23 27 11 20  9 31  4 21 20 11  4 26 29 21  4 25 11
 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4]",malaysian two contact rin frequency won two seven three-seven
india tango alfa sierra alfa contact rhein frequency one two seven three seven ,061_0038,"[15 20 10 15  7  4 26  7 20 13 21  4  7 18 12  7  4 25 15 11 24 24  7  4
  7 18 12  7  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 12 24 11 23 27
 11 20  9 31  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4 26 14 24 11 11
  4 25 11 28 11 20  4]",in niatango alfa sera alpa contact line frequency one to seven three-seven
tag transwede one zero seven identified ,061_0039,"[26  7 13  4 26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25
 11 28 11 20  4 15 10 11 20 26 15 12 15 11 10  4]",after answeight one there was seven identified
hapag lloyd six six three contact zurich one three four six tsch ohh correction climb to flight level three hundred now ,061_0040,"[14  7 22  7 13  4 18 18 21 31 10  4 25 15 30  4 25 15 30  4 26 14 24 11
 11  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24
 11 11  4 12 21 27 24  4 25 15 30  4 26 25  9 14  4 21 14 14  4  9 21 24
 24 11  9 26 15 21 20  4  9 18 15 19  8  4 26 21  4 12 18 15 13 14 26  4
 18 11 28 11 18  4 26 14 24 11 11  4 14 27 20 10 24 11 10  4 20 21 29  4]",phe glod six six tree contact surage bontry for six  correction clump to floot ever three hundred nhowr
and hapag lloyd six five three zurich one three four six ,061_0041,"[ 7 20 10  4 14  7 22  7 13  4 18 18 21 31 10  4 25 15 30  4 12 15 28 11
  4 26 14 24 11 11  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4
 12 21 27 24  4 25 15 30  4]",an appaclod six five-treet sirise bontry for six
onur air nine eight nine guten tag identified ,061_0042,"[21 20 27 24  4  7 15 24  4 20 15 20 11  4 11 15 13 14 26  4 20 15 20 11
  4 13 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",honor ar nine eight nine gontaga identified
tag alitalia one one seven identified what is your rate of climb ,061_0043,"[26  7 13  4  7 18 15 26  7 18 15  7  4 21 20 11  4 21 20 11  4 25 11 28
 11 20  4 15 10 11 20 26 15 12 15 11 10  4 29 14  7 26  4 15 25  4 31 21
 27 24  4 24  7 26 11  4 21 12  4  9 18 15 19  8  4]",tough al italia won on seven identified wadesier rate of climb
roger maintain ,061_0044,[24 21 13 11 24  4 19  7 15 20 26  7 15 20  4],watra maintain
leisure six zero two four rhein frequency one two seven three seven tschuss ,061_0045,"[18 11 15 25 27 24 11  4 25 15 30  4 32 11 24 21  4 26 29 21  4 12 21 27
 24  4 24 14 11 15 20  4 12 24 11 23 27 11 20  9 31  4 21 20 11  4 26 29
 21  4 25 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14
 27 25 25  4]",lesure six year-or two four rine frequency one to seven three seventeres
tag georgia three seven identified ,061_0046,"[26  7 13  4 13 11 21 24 13 15  7  4 26 14 24 11 11  4 25 11 28 11 20  4
 15 10 11 20 26 15 12 15 11 10  4]",tah georgia ad ree seven identified
k l m three hundred kilo guten tag identified ,061_0047,"[17  4 18  4 19  4 26 14 24 11 11  4 14 27 20 10 24 11 10  4 17 15 18 21
  4 13 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",calemtry henroid keylog ndag identified
k l m three hundred kilo report your heading ,061_0049,"[17  4 18  4 19  4 26 14 24 11 11  4 14 27 20 10 24 11 10  4 17 15 18 21
  4 24 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",call um three hundred keelo report your hading
roger turn left heading three five zero radar vectors nattenheim ,061_0050,"[24 21 13 11 24  4 26 27 24 20  4 18 11 12 26  4 14 11  7 10 15 20 13  4
 26 14 24 11 11  4 12 15 28 11  4 32 11 24 21  4 24  7 10  7 24  4 28 11
  9 26 21 24 25  4 20  7 26 26 11 20 14 11 15 19  4]",otrerton left hading three five cero rada vectors nuttenheim
left heading three five zero ,061_0051,"[18 11 12 26  4 14 11  7 10 15 20 13  4 26 14 24 11 11  4 12 15 28 11  4
 32 11 24 21  4]",left hading three five cera
tag air malta zero zero four identified ,061_0052,"[26  7 13  4  7 15 24  4 19  7 18 26  7  4 32 11 24 21  4 32 11 24 21  4
 12 21 27 24  4 15 10 11 20 26 15 12 15 11 10  4]",taramata is yourso efor identified
tag jet set eight one seven identified ,061_0053,"[26  7 13  4 16 11 26  4 25 11 26  4 11 15 13 14 26  4 21 20 11  4 25 11
 28 11 20  4 15 10 11 20 26 15 12 15 11 10  4]",tadrets ar ate onc havan identified
swissair six five two zero contact rhein one two seven three seven tschuss ,061_0054,"[25 29 15 25 25  7 15 24  4 25 15 30  4 12 15 28 11  4 26 29 21  4 32 11
 24 21  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21
  4 25 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14 27
 25 25  4]",is wi i a six-five-two zero contact line one to seven-three seventeres
constellation two two five one contact rhein frequency one through one three two decimal four ,061_0055,"[ 9 21 20 25 26 11 18 18  7 26 15 21 20  4 26 29 21  4 26 29 21  4 12 15
 28 11  4 21 20 11  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 12 24 11
 23 27 11 20  9 31  4 21 20 11  4 26 14 24 21 27 13 14  4 21 20 11  4 26
 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4]",conscellation two to five-one contact rine frequency one one three two desmel four
georgia three seven contact rhein one two seven three seven tschuss ,061_0056,"[13 11 21 24 13 15  7  4 26 14 24 11 11  4 25 11 28 11 20  4  9 21 20 26
  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25 11 28 11 20  4
 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14 27 25 25  4]",georgia three-seven contact line one to seven three-seven trips
malta zero zero four proceed direct to fox fox mike ,061_0057,"[19  7 18 26  7  4 32 11 24 21  4 32 11 24 21  4 12 21 27 24  4 22 24 21
  9 11 11 10  4 10 15 24 11  9 26  4 26 21  4 12 21 30  4 12 21 30  4 19
 15 17 11  4]",mitazero zero for proceeds direct to foxfox mik
air malta zero zero four in the viscinity of karlsruhe expect an initial descent due to crossing traffic for dusseldorf ,061_0058,"[ 7 15 24  4 19  7 18 26  7  4 32 11 24 21  4 32 11 24 21  4 12 21 27 24
  4 15 20  4 26 14 11  4 28 15 25  9 15 20 15 26 31  4 21 12  4 17  7 24
 18 25 24 27 14 11  4 11 30 22 11  9 26  4  7 20  4 15 20 15 26 15  7 18
  4 10 11 25  9 11 20 26  4 10 27 11  4 26 21  4  9 24 21 25 25 15 20 13
  4 26 24  7 12 12 15  9  4 12 21 24  4 10 27 25 25 11 18 10 21 24 12  4]",anamatazils are fr in the vicinity of cars who expect an initial descent due to crossing traffic for dislove
onur air nine eight nine contact rhein one two seven three seven tschuss ,061_0059,"[21 20 27 24  4  7 15 24  4 20 15 20 11  4 11 15 13 14 26  4 20 15 20 11
  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 29 21  4 25
 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11 20  4 26 25  9 14 27 25 25
  4]",on a ninee nine contact rin won to seven three seventres
aero lloyd five two eight contact rhein correction zurich one three three four tschuss ,061_0060,"[ 7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 26 29 21  4 11 15 13 14
 26  4  9 21 20 26  7  9 26  4 24 14 11 15 20  4  9 21 24 24 11  9 26 15
 21 20  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11 11  4 26 14 24 11
 11  4 12 21 27 24  4 26 25  9 14 27 25 25  4]",it allied five to eight contact ryn correctin too with one-threa-three fortress
transwede one zero seven climb now flight level three hundred expect further climb in about two minutes ,061_0061,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4  9 18 15 19  8  4 20 21 29  4 12 18 15 13 14 26  4 18 11 28 11 18  4
 26 14 24 11 11  4 14 27 20 10 24 11 10  4 11 30 22 11  9 26  4 12 27 24
 26 14 11 24  4  9 18 15 19  8  4 15 20  4  7  8 21 27 26  4 26 29 21  4
 19 15 20 27 26 11 25  4]",transmit onzero seven clum now floatly ver three hundred expect further clim in about two minutes
olympic one four four contact rhein one three two decimal four tschuss ,061_0062,"[21 18 31 19 22 15  9  4 21 20 11  4 12 21 27 24  4 12 21 27 24  4  9 21
 20 26  7  9 26  4 24 14 11 15 20  4 21 20 11  4 26 14 24 11 11  4 26 29
 21  4 10 11  9 15 19  7 18  4 12 21 27 24  4 26 25  9 14 27 25 25  4]",olympic one for fork on decline wan tly two dhesimial fortress
tag german air force five eight five identified proceed to fox fox mike ,061_0063,"[26  7 13  4 13 11 24 19  7 20  4  7 15 24  4 12 21 24  9 11  4 12 15 28
 11  4 11 15 13 14 26  4 12 15 28 11  4 15 10 11 20 26 15 12 15 11 10  4
 22 24 21  9 11 11 10  4 26 21  4 12 21 30  4 12 21 30  4 19 15 17 11  4]",taghdramer force five-weight five identified proceed to fox-fox-mike
and five eight five an established report heading inbound to frankfurt ,061_0064,"[ 7 20 10  4 12 15 28 11  4 11 15 13 14 26  4 12 15 28 11  4  7 20  4 11
 25 26  7  8 18 15 25 14 11 10  4 24 11 22 21 24 26  4 14 11  7 10 15 20
 13  4 15 20  8 21 27 20 10  4 26 21  4 12 24  7 20 17 12 27 24 26  4]",mfive-ate five are an established report hedding in mount frankfurt
transu ,061_0065,[26 24  7 20 25 27  4],prensom
transwede one zero seven continue climb flight level three three zero ,061_0066,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4  9 21 20 26 15 20 27 11  4  9 18 15 19  8  4 12 18 15 13 14 26  4 18
 11 28 11 18  4 26 14 24 11 11  4 26 14 24 11 11  4 32 11 24 21  4]",transmit one zero-seven continue clump flat lever tree trees zero
air malta zero zero four descend now flight level three one zero ,061_0067,"[ 7 15 24  4 19  7 18 26  7  4 32 11 24 21  4 32 11 24 21  4 12 21 27 24
  4 10 11 25  9 11 20 10  4 20 21 29  4 12 18 15 13 14 26  4 18 11 28 11
 18  4 26 14 24 11 11  4 21 20 11  4 32 11 24 21  4]",a mita zeo zero fourt is an now flot label tre one zero
sobelair two five five seven rhein one through one three two decimal four tschuss ,061_0069,"[25 21  8 11 18  7 15 24  4 26 29 21  4 12 15 28 11  4 12 15 28 11  4 25
 11 28 11 20  4 24 14 11 15 20  4 21 20 11  4 26 14 24 21 27 13 14  4 21
 20 11  4 26 14 24 11 11  4 26 29 21  4 10 11  9 15 19  7 18  4 12 21 27
 24  4 26 25  9 14 27 25 25  4]",sobul at two-five-five-seven line one true ontry-to decimal fortress
jet set eight one seven contact rhein frequency one two seven three seven tschuss ,061_0070,"[16 11 26  4 25 11 26  4 11 15 13 14 26  4 21 20 11  4 25 11 28 11 20  4
  9 21 20 26  7  9 26  4 24 14 11 15 20  4 12 24 11 23 27 11 20  9 31  4
 21 20 11  4 26 29 21  4 25 11 28 11 20  4 26 14 24 11 11  4 25 11 28 11
 20  4 26 25  9 14 27 25 25  4]",jets at eight one-seven contact ine frequency won two seven three seventrees
transwede one zero seven climb with fifteen hundred feet per minute or more ,061_0071,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4  9 18 15 19  8  4 29 15 26 14  4 12 15 12 26 11 11 20  4 14 27 20 10
 24 11 10  4 12 11 11 26  4 22 11 24  4 19 15 20 27 26 11  4 21 24  4 19
 21 24 11  4]",transvit one zero-seventh clamp was fifteen hundred feet per manent almor
air malta zero zero four stop descent flight level three two zero for the time being ,061_0072,"[ 7 15 24  4 19  7 18 26  7  4 32 11 24 21  4 32 11 24 21  4 12 21 27 24
  4 25 26 21 22  4 10 11 25  9 11 20 26  4 12 18 15 13 14 26  4 18 11 28
 11 18  4 26 14 24 11 11  4 26 29 21  4 32 11 24 21  4 12 21 24  4 26 14
 11  4 26 15 19 11  4  8 11 15 20 13  4]",amita zero zero for stopped dhesent fol elevertore too zero for the time being
roger maintain ,061_0073,[24 21 13 11 24  4 19  7 15 20 26  7 15 20  4],what doa maintain
sabena seven eight one six guten tag identified ,061_0075,"[25  7  8 11 20  7  4 25 11 28 11 20  4 11 15 13 14 26  4 21 20 11  4 25
 15 30  4 13 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",labena' sevenet one six gontar identified
hoi k l m two six four identified ,061_0076,"[14 21 15  4 17  4 18  4 19  4 26 29 21  4 25 15 30  4 12 21 27 24  4 15
 10 11 20 26 15 12 15 11 10  4]",i called him too six for identified
sabena seven eight one six report your heading ,061_0077,"[25  7  8 11 20  7  4 25 11 28 11 20  4 11 15 13 14 26  4 21 20 11  4 25
 15 30  4 24 11 22 21 24 26  4 31 21 27 24  4 14 11  7 10 15 20 13  4]",bin nas seven eight one six report your heading
roger turn left heading three five five ,061_0078,"[24 21 13 11 24  4 26 27 24 20  4 18 11 12 26  4 14 11  7 10 15 20 13  4
 26 14 24 11 11  4 12 15 28 11  4 12 15 28 11  4]",adratan left had in three five five
tag jet set one four two nine identified ,061_0079,"[26  7 13  4 16 11 26  4 25 11 26  4 21 20 11  4 12 21 27 24  4 26 29 21
  4 20 15 20 11  4 15 10 11 20 26 15 12 15 11 10  4]",taddreds ate on for-to-nine identified
tag aero lloyd five nine zero identified ill call you back for higher ,061_0080,"[26  7 13  4  7 11 24 21  4 18 18 21 31 10  4 12 15 28 11  4 20 15 20 11
  4 32 11 24 21  4 15 10 11 20 26 15 12 15 11 10  4 15 18 18  4  9  7 18
 18  4 31 21 27  4  8  7  9 17  4 12 21 24  4 14 15 13 14 11 24  4]",taggerrol at five nine on zero identified a coleback for hire
sabena eight three two guten tag identified ,061_0081,"[25  7  8 11 20  7  4 11 15 13 14 26  4 26 14 24 11 11  4 26 29 21  4 13
 27 26 11 20  4 26  7 13  4 15 10 11 20 26 15 12 15 11 10  4]",the binaitri too guntarg identified
transwede one zero seven contact zurich one three four six tschuss ,061_0082,"[26 24  7 20 25 29 11 10 11  4 21 20 11  4 32 11 24 21  4 25 11 28 11 20
  4  9 21 20 26  7  9 26  4 32 27 24 15  9 14  4 21 20 11  4 26 14 24 11
 11  4 12 21 27 24  4 25 15 30  4 26 25  9 14 27 25 25  4]",transmit one zero seven contact surige bontry for six tres
k l m three hundred kilo direct to nattenheim ,061_0083,"[17  4 18  4 19  4 26 14 24 11 11  4 14 27 20 10 24 11 10  4 17 15 18 21
  4 10 15 24 11  9 26  4 26 21  4 20  7 26 26 11 20 14 11 15 19  4]",carl him three hundred keilo directs to nuttenheim
